Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
HU, Hungary,1906,Cynips quercus,asexual,Sycophila biguttata,18,Q. pubescens 
RO, Romania,1906,Cynips quercus,asexual,Sycophila biguttata,,
TR, Turkey,1906,Cynips quercus,asexual,Sycophila biguttata,1,Q. petraea
BG, Bulgaria,1907,Cynips quercus,asexual,Sycophila flavicollis,1,
AT, Austria,1908,Cynips quercus,asexual,Sycophila variegata,1,
ES, Spain,1909,Cynips quercus,asexual,Eurytoma adleriae,2,
GR, Greece,1909,Cynips quercus,asexual,Eurytoma adleriae,1,Q. frainetto 
HU, Hungary,1909,Cynips quercus,asexual,Eurytoma adleriae,8,
TR, Turkey,1909,Cynips quercus,asexual,Eurytoma adleriae,6,
AD,Andorra,1910,Cynips quercus,asexual,Eurytoma brunniventris,13,Q. petraea 
BG, Bulgaria,1910,Cynips quercus,asexual,Eurytoma brunniventris,14,Q. cerris Q. frainetto Q. pubescens 
ES, Spain,1910,Cynips quercus,asexual,Eurytoma brunniventris,21,Q. faginea Q. pyrenaica 
GR, Greece,1910,Cynips quercus,asexual,Eurytoma brunniventris,2,Q. frainetto 
HU, Hungary,1910,Cynips quercus,asexual,Eurytoma brunniventris,60,Q. pubescens 
RO, Romania,1910,Cynips quercus,asexual,Eurytoma brunniventris,,
TR, Turkey,1910,Cynips quercus,asexual,Eurytoma brunniventris,3,Q. petraea
HU, Hungary,1911,Cynips quercus,asexual,Eurytoma setigera,2,Q. pubescens 
RO, Romania,1911,Cynips quercus,asexual,Eurytoma setigera,,
HU, Hungary,1912,Cynips quercus,asexual,Megastigmus dorsalis,1,Q. pubescens
BG, Bulgaria,1913,Cynips quercus,asexual,Torymus auratus,16,Q. frainetto 
ES, Spain,1913,Cynips quercus,asexual,Torymus auratus,26,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,1913,Cynips quercus,asexual,Torymus auratus,11,Q. frainetto Q. pubescens 
HU, Hungary,1913,Cynips quercus,asexual,Torymus auratus,10,Q. robur 
MA, Morocco,1913,Cynips quercus,asexual,Torymus auratus,4,
RO, Romania,1913,Cynips quercus,asexual,Torymus auratus,,
TR, Turkey,1913,Cynips quercus,asexual,Torymus auratus,3,Q. infectoria 
UA, Ukraine,1913,Cynips quercus,asexual,Torymus auratus,23,Q. robur 
BG, Bulgaria,1914,Cynips quercus,asexual,Torymus cyaneus,148,Q. frainetto Q. pubescens 
ES, Spain,1914,Cynips quercus,asexual,Torymus cyaneus,73,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
GR, Greece,1914,Cynips quercus,asexual,Torymus cyaneus,59,Q. frainetto Q. petraea Q. pubescens 
HU, Hungary,1914,Cynips quercus,asexual,Torymus cyaneus,289,Q. pubescens 
RO, Romania,1914,Cynips quercus,asexual,Torymus cyaneus,,
TR, Turkey,1914,Cynips quercus,asexual,Torymus cyaneus,1,Q. infectoria
AD,Andorra,1915,Cynips quercus,asexual,Torymus geranii,3,Q. petraea 
HU, Hungary,1915,Cynips quercus,asexual,Torymus geranii,13,Q. petraea Q. pubescens 
RO, Romania,1915,Cynips quercus,asexual,Torymus geranii,,
UA, Ukraine,1915,Cynips quercus,asexual,Torymus geranii,2,Q. petraea
AT, Austria,1916,Cynips quercus,asexual,Ormyrus nitidulus,19,
BG, Bulgaria,1916,Cynips quercus,asexual,Ormyrus nitidulus,5,
GR, Greece,1916,Cynips quercus,asexual,Ormyrus nitidulus,7,Q. frainetto 
HU, Hungary,1916,Cynips quercus,asexual,Ormyrus nitidulus,1,Q. pubescens 
RO, Romania,1916,Cynips quercus,asexual,Ormyrus nitidulus,,
TR, Turkey,1916,Cynips quercus,asexual,Ormyrus nitidulus,2,Q. infectoria
AT, Austria,1917,Cynips quercus,asexual,Ormyrus pomaceus,32,
BG, Bulgaria,1917,Cynips quercus,asexual,Ormyrus pomaceus,2,Q. pubescens 
ES, Spain,1917,Cynips quercus,asexual,Ormyrus pomaceus,16,Q. pyrenaica 
GR, Greece,1917,Cynips quercus,asexual,Ormyrus pomaceus,10,Q. pubescens 
HU, Hungary,1917,Cynips quercus,asexual,Ormyrus pomaceus,3,Q. pubescens 
TR, Turkey,1917,Cynips quercus,asexual,Ormyrus pomaceus,1,Q. infectoria 
UA, Ukraine,1917,Cynips quercus,asexual,Ormyrus pomaceus,1,Q. petraea
GR, Greece,1918,Cynips quercus,asexual,Ormyrus nitidulus or O. pomaceus,7,Q. frainetto Q. pubescens 
HU, Hungary,1918,Cynips quercus,asexual,Ormyrus nitidulus or O. pomaceus,11,Q. pubescens 
TR, Turkey,1918,Cynips quercus,asexual,Ormyrus nitidulus or O. pomaceus,1,Q. infectoria
AT, Austria,1919,Cynips quercus,asexual,Caenacis lauta,,
HU, Hungary,1919,Cynips quercus,asexual,Caenacis lauta,7,Q. pubescens 
RO, Romania,1919,Cynips quercus,asexual,Caenacis lauta,,
ES, Spain,1920,Cynips quercus,asexual,Cecidostiba fungosa,1,Q. pyrenaica 
HU, Hungary,1920,Cynips quercus,asexual,Cecidostiba fungosa,4,Q. pubescens
ES, Spain,1921,Cynips quercus,asexual,Cyrtoptyx robustus,3,Q. faginea
AT, Austria,1922,Cynips quercus,asexual,Hobbya stenonota,,
BG, Bulgaria,1922,Cynips quercus,asexual,Hobbya stenonota,1,Q. frainetto
AT, Austria,1923,Cynips quercus,asexual,Mesopolobus fasciiventris,,
ES, Spain,1923,Cynips quercus,asexual,Mesopolobus fasciiventris,4,Q. pyrenaica 
UA, Ukraine,1923,Cynips quercus,asexual,Mesopolobus fasciiventris,1,Q. robur
ES, Spain,1924,Cynips quercus,asexual,Mesopolobus sericeus,1,Q. faginea
HU, Hungary,1925,Cynips quercus,asexual,Mesopolobus tibialis,1,Q. pubescens
ES, Spain,1926,Cynips quercus,asexual,Eupelmus spongipartus,3,Q. pyrenaica 
HU, Hungary,1926,Cynips quercus,asexual,Eupelmus spongipartus,4,Q. pubescens
BG, Bulgaria,1927,Cynips quercus,asexual,Eupelmus urozonus,1,Q. frainetto 
ES, Spain,1927,Cynips quercus,asexual,Eupelmus urozonus,6,Q. faginea Q. pyrenaica 
HU, Hungary,1927,Cynips quercus,asexual,Eupelmus urozonus,3,Q. pubescens 
RO, Romania,1927,Cynips quercus,asexual,Eupelmus urozonus,,
HU, Hungary,1928,Cynips quercus,asexual,Eupelmus vesicularis,1,Q. pubescens
ES, Spain,1929,Cynips quercus,asexual,Aulogymnus ?arsames,1,
HR, Croatia,1930,Cynips quercus,asexual,Aulogymnus trilineatus,1,Q. pubescens 
HU, Hungary,1930,Cynips quercus,asexual,Aulogymnus trilineatus,2,Q. pubescens
ES, Spain,1931,Cynips quercus,asexual,Aprostocetus aethiops,1,
HU, Hungary,1931,Cynips quercus,asexual,Aprostocetus aethiops,1,Q. pubescens
ES, Spain,1932,Cynips quercus,asexual,(Aprostocetus sp.),1,
HU, Hungary,1933,Cynips quercus,asexual,Baryscapus ?pallidae,1,Q. pubescens
AT, Austria,1934,Cynips quercusfolii,bisexual,Ceroptres clavicornis,,
ES, Spain,1935,Cynips quercusfolii,bisexual,Synergus facialis,8,Q. lusitanica 
GB, United Kingdom,1935,Cynips quercusfolii,bisexual,Synergus facialis,2,Q. robur 
NL, Netherlands,1935,Cynips quercusfolii,bisexual,Synergus facialis,,
AT, Austria,1936,Cynips quercusfolii,bisexual,Sycophila biguttata,10,
NL, Netherlands,1937,Cynips quercusfolii,bisexual,Torymus flavipes,,
NL, Netherlands,1938,Cynips quercusfolii,bisexual,Torymus geranii,,
AT, Austria,1939,Cynips quercusfolii,bisexual,Caenacis lauta,1,
HU, Hungary,1940,Cynips quercusfolii,bisexual,Mesopolobus amaenus,1,Q. robur
HU, Hungary,1941,Cynips quercusfolii,bisexual,Mesopolobus dubius,1,
NL, Netherlands,1941,Cynips quercusfolii,bisexual,Mesopolobus dubius,,
AT, Austria,1942,Cynips quercusfolii,bisexual,Mesopolobus fuscipes,,
GB, United Kingdom,1942,Cynips quercusfolii,bisexual,Mesopolobus fuscipes,1,Q. robur 
NL, Netherlands,1942,Cynips quercusfolii,bisexual,Mesopolobus fuscipes,1992,
AT, Austria,1943,Cynips quercusfolii,bisexual,Mesopolobus tibialis,,
HU, Hungary,1943,Cynips quercusfolii,bisexual,Mesopolobus tibialis,3,Q. robur 
NL, Netherlands,1943,Cynips quercusfolii,bisexual,Mesopolobus tibialis,,
AT, Austria,1944,Cynips quercusfolii,asexual,Ceroptres clavicornis,,
HU, Hungary,1944,Cynips quercusfolii,asexual,Ceroptres clavicornis,1,Q. petraea
AT, Austria,1945,Cynips quercusfolii,asexual,Saphonecrus connatus,,
HU, Hungary,1946,Cynips quercusfolii,asexual,Saphonecrus haimi,3,Q. robur
PL, Poland,1947,Cynips quercusfolii,asexual,Synergus apicalis,,
AT, Austria,1948,Cynips quercusfolii,asexual,Synergus facialis,,
DE, Germany,1948,Cynips quercusfolii,asexual,Synergus facialis,,
ES, Spain,1948,Cynips quercusfolii,asexual,Synergus facialis,1,Q. lusitanica 
GB, United Kingdom,1948,Cynips quercusfolii,asexual,Synergus facialis,1,Q. robur 
HU, Hungary,1948,Cynips quercusfolii,asexual,Synergus facialis,33,Q. petraea Q. robur 
NL, Netherlands,1948,Cynips quercusfolii,asexual,Synergus facialis,,
PL, Poland,1948,Cynips quercusfolii,asexual,Synergus facialis,,
SE, Sweden,1948,Cynips quercusfolii,asexual,Synergus facialis,,
UA, Ukraine,1948,Cynips quercusfolii,asexual,Synergus facialis,,
AT, Austria,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
DE, Germany,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
DK, Denmark,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
ES, Spain,1949,Cynips quercusfolii,asexual,Synergus pallicornis,34,Q. petraea 
FR, France,1949,Cynips quercusfolii,asexual,Synergus pallicornis,2,
GB, United Kingdom,1949,Cynips quercusfolii,asexual,Synergus pallicornis,656,Q. robur 
GR, Greece,1949,Cynips quercusfolii,asexual,Synergus pallicornis,1,Q. frainetto 
HU, Hungary,1949,Cynips quercusfolii,asexual,Synergus pallicornis,21,Q. petraea Q. robur 
NL, Netherlands,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
PL, Poland,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
TR, Turkey,1949,Cynips quercusfolii,asexual,Synergus pallicornis,8,Q. infectoria Q. petraea 
UA, Ukraine,1949,Cynips quercusfolii,asexual,Synergus pallicornis,,
AT, Austria,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
DE, Germany,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
DK, Denmark,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
FR, France,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
GB, United Kingdom,1950,Cynips quercusfolii,asexual,Synergus pallipes,13,
HU, Hungary,1950,Cynips quercusfolii,asexual,Synergus pallipes,198,Q. petraea Q. robur 
NL, Netherlands,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
PL, Poland,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
UA, Ukraine,1950,Cynips quercusfolii,asexual,Synergus pallipes,,
AD,Andorra,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
AT, Austria,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
DE, Germany,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
DK, Denmark,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
GB, United Kingdom,1951,Cynips quercusfolii,asexual,Synergus radiatus,3,Q. robur 
HU, Hungary,1951,Cynips quercusfolii,asexual,Synergus radiatus,2,Q. petraea 
NL, Netherlands,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
PL, Poland,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
UA, Ukraine,1951,Cynips quercusfolii,asexual,Synergus radiatus,,
PL, Poland,1952,Cynips quercusfolii,asexual,Synergus ruficornis,,
AT, Austria,1953,Cynips quercusfolii,asexual,Synergus thaumacerus,,
PL, Poland,1953,Cynips quercusfolii,asexual,Synergus thaumacerus,,
HU, Hungary,1954,Cynips quercusfolii,asexual,Synergus tibialis,1,Q. robur
HU, Hungary,1955,Cynips quercusfolii,asexual,Synergus umbraculus,3,Q. petraea Q. robur 
HU, Hungary,1956,Cynips quercusfolii,asexual,Eurytoma adleriae,1,
AD,Andorra,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,,
AT, Austria,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,4,
BG, Bulgaria,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,20,Q. frainettoQ. petraea 
ES, Spain,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,2,Q. petraea 
FR, France,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,1,
GB, United Kingdom,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,98,Q. robur 
HU, Hungary,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,80,Q. petraea Q. robur 
IE, Ireland,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,6,
NL, Netherlands,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,,
PL, Poland,1957,Cynips quercusfolii,asexual,Eurytoma brunniventris,,
RO, Romania,1958,Cynips quercusfolii,asexual,1882),,
TR, Turkey,1958,Cynips quercusfolii,asexual,1882),1,Q. infectoria 
UA, Ukraine,1958,Cynips quercusfolii,asexual,1882),1,Q. robur
AT, Austria,1959,Cynips quercusfolii,asexual,Eurytoma setigera,1,
RO, Romania,1959,Cynips quercusfolii,asexual,Eurytoma setigera,,
AT, Austria,1960,Cynips quercusfolii,asexual,Sycophila biguttata,24,
DE, Germany,1960,Cynips quercusfolii,asexual,Sycophila biguttata,1,
FR, France,1960,Cynips quercusfolii,asexual,Sycophila biguttata,1,
GB, United Kingdom,1960,Cynips quercusfolii,asexual,Sycophila biguttata,17,Q. robur 
GR, Greece,1960,Cynips quercusfolii,asexual,Sycophila biguttata,1,Q. frainetto 
HU, Hungary,1960,Cynips quercusfolii,asexual,Sycophila biguttata,23,Q. petraea Q. robur 
NL, Netherlands,1960,Cynips quercusfolii,asexual,Sycophila biguttata,,
PL, Poland,1960,Cynips quercusfolii,asexual,Sycophila biguttata,,
RO, Romania,1960,Cynips quercusfolii,asexual,Sycophila biguttata,,
HU, Hungary,1961,Cynips quercusfolii,asexual,Sycophila variegata,1,Q. robur
GB, United Kingdom,1962,Cynips quercusfolii,asexual,Megastigmus dorsalis,1,Q. robur 
HU4,,1962,Cynips quercusfolii,asexual,Megastigmus dorsalis,4,Q. petraea Q. robur 
RO, Romania,1962,Cynips quercusfolii,asexual,Megastigmus dorsalis,,
HU, Hungary,1963,Cynips quercusfolii,asexual,Megastigmus stigmatizans,2,Q. robur
AD,Andorra,1964,Cynips quercusfolii,asexual,Torymus auratus,1,Q. petraea 
AT, Austria,1964,Cynips quercusfolii,asexual,Torymus auratus,,
BG, Bulgaria,1964,Cynips quercusfolii,asexual,Torymus auratus,49,Q. petraea 
DE, Germany,1964,Cynips quercusfolii,asexual,Torymus auratus,10,Q. robur 
ES, Spain,1964,Cynips quercusfolii,asexual,Torymus auratus,27,Q. lusitanica Q. petraea 
FR, France,1964,Cynips quercusfolii,asexual,Torymus auratus,15,
GB, United Kingdom,1964,Cynips quercusfolii,asexual,Torymus auratus,258,Q. petraea Q. robur 
GR, Greece,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),12,Q. frainetto 
HU, Hungary,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),253,Q. petraea Q. robur 
NL, Netherlands,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),,
PL, Poland,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),,
RO, Romania,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),,
TR, Turkey,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),46,Q. infectoria Q. petraea 
UA, Ukraine,1965,Cynips quercusfolii,asexual,1954; Manning 1956; Askew 1965),133,Q. robur 
AT, Austria,1966,Cynips quercusfolii,asexual,Torymus cyaneus,,
BG, Bulgaria,1966,Cynips quercusfolii,asexual,Torymus cyaneus,5,Q. frainetto Q. petraea 
GB, United Kingdom,1966,Cynips quercusfolii,asexual,Torymus cyaneus,71,Q. robur 
GR, Greece,1966,Cynips quercusfolii,asexual,Torymus cyaneus,5,Q. frainetto Q. petraea 
HR, Croatia,1966,Cynips quercusfolii,asexual,Torymus cyaneus,,
HU, Hungary,1966,Cynips quercusfolii,asexual,Torymus cyaneus,22,Q. cerris Q. petraea Q. robur 
NL, Netherlands,1966,Cynips quercusfolii,asexual,Torymus cyaneus,,
RO, Romania,1966,Cynips quercusfolii,asexual,Torymus cyaneus,,
TR, Turkey,1966,Cynips quercusfolii,asexual,Torymus cyaneus,2,Q.
UA, Ukraine,1967,Cynips quercusfolii,asexual,infectoria*,5,
HU, Hungary,1968,Cynips quercusfolii,asexual,Torymus erucarum,10,Q. petraea Q. robur
?DE,,1969,Cynips quercusfolii,asexual,Torymus flavipes,,
?FR,,1969,Cynips quercusfolii,asexual,Torymus flavipes,,
HU, Hungary,1969,Cynips quercusfolii,asexual,Torymus flavipes,6,Q. petraea Q. robur 
RO, Romania,1969,Cynips quercusfolii,asexual,Torymus flavipes,,
?SE,,1969,Cynips quercusfolii,asexual,Torymus flavipes,,
AD,Andorra,1970,Cynips quercusfolii,asexual,Torymus geranii,,
AT, Austria,1970,Cynips quercusfolii,asexual,Torymus geranii,,
BE, Belgium,1970,Cynips quercusfolii,asexual,Torymus geranii,,
DE, Germany,1970,Cynips quercusfolii,asexual,Torymus geranii,2,
FR, France,1970,Cynips quercusfolii,asexual,Torymus geranii,,
GB, United Kingdom,1970,Cynips quercusfolii,asexual,Torymus geranii,2,
HU, Hungary,1970,Cynips quercusfolii,asexual,Torymus geranii,10,Q. petraea Q. robur 
NL, Netherlands,1970,Cynips quercusfolii,asexual,Torymus geranii,,
PL, Poland,1970,Cynips quercusfolii,asexual,Torymus geranii,,
RO, Romania,1970,Cynips quercusfolii,asexual,Torymus geranii,,
SE, Sweden,1970,Cynips quercusfolii,asexual,Torymus geranii,,
MD, Moldova,1971,Cynips quercusfolii,asexual,Torymus macrurus,2,
RO, Romania,1971,Cynips quercusfolii,asexual,Torymus macrurus,5,
UA, Ukraine,1971,Cynips quercusfolii,asexual,Torymus macrurus,7,
AT, Austria,1972,Cynips quercusfolii,asexual,Ormyrus nitidulus,3,
BG, Bulgaria,1972,Cynips quercusfolii,asexual,Ormyrus nitidulus,3,
HU, Hungary,1972,Cynips quercusfolii,asexual,Ormyrus nitidulus,10,Q. petraea Q. robur 
RO, Romania,1972,Cynips quercusfolii,asexual,Ormyrus nitidulus,,
TR, Turkey,1972,Cynips quercusfolii,asexual,Ormyrus nitidulus,3,Q. infectoria
AT, Austria,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,2,
BG, Bulgaria,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,14,Q. petraea 
DE, Germany,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,1,
GR, Greece,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,3,Q. frainetto 
HU, Hungary,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,10,Q. petraea 
RO, Romania,1973,Cynips quercusfolii,asexual,Ormyrus pomaceus,,
HU, Hungary,1974,Cynips quercusfolii,asexual,Ormyrus nitidulus or O pomaceus,14,Q. petraea Q. robur 
TR, Turkey,1974,Cynips quercusfolii,asexual,Ormyrus nitidulus or O pomaceus,1,Q. infectoria
RO, Romania,1975,Cynips quercusfolii,asexual,Caenacis lauta,,
HU, Hungary,1976,Cynips quercusfolii,asexual,Cecidostiba fungosa,9,Q. petraea Q. robur
HR, Croatia,1977,Cynips quercusfolii,asexual,Mesopolobus amaenus,1,Q. petraea 
AT, Austria,1978,Cynips quercusfolii,asexual,Mesopolobus fasciiventris,2,
FR, France,1978,Cynips quercusfolii,asexual,Mesopolobus fasciiventris,,
GB, United Kingdom,1978,Cynips quercusfolii,asexual,Mesopolobus fasciiventris,9,Q. robur 
PL, Poland,1978,Cynips quercusfolii,asexual,Mesopolobus fasciiventris,,
RO, Romania,1979,Cynips quercusfolii,asexual,(Brischke 1882),,
GB, United Kingdom,1980,Cynips quercusfolii,asexual,Mesopolobus sericeus,14,Q. petraea Q. robur 
AT, Austria,1981,Cynips quercusfolii,asexual,Mesopolobus ?tibialis,,
BG, Bulgaria,1982,Cynips quercusfolii,asexual,Eupelmus spongipartus,1,
HU, Hungary,1982,Cynips quercusfolii,asexual,Eupelmus spongipartus,1,Q. petraea
AT, Austria,1983,Cynips quercusfolii,asexual,Eupelmus urozonus,,
BG, Bulgaria,1983,Cynips quercusfolii,asexual,Eupelmus urozonus,8,Q. petraea 
HU, Hungary,1983,Cynips quercusfolii,asexual,Eupelmus urozonus,1,Q. petraea 
RO, Romania,1983,Cynips quercusfolii,asexual,Eupelmus urozonus,,
,,1984,Cynips quercusfolii,asexual,(Andriescu 1974),,
AT, Austria,1985,Cynips quercusfolii,asexual,Eupelmus vesicularis,,
HU, Hungary,1986,Cynips quercusfolii,asexual,Aulogymnus gallarum,3,Q. petraea Q. robur
BG, Bulgaria,1987,Cynips quercusfolii,asexual,Aulogymnus trilineatus,4,Q. petraea 
GR, Greece,1987,Cynips quercusfolii,asexual,Aulogymnus trilineatus,1,Q. frainetto 
HU, Hungary,1987,Cynips quercusfolii,asexual,Aulogymnus trilineatus,11,Q. petraea Q. robur 
RO, Romania,1987,Cynips quercusfolii,asexual,Aulogymnus trilineatus,,
,,1988,Cynips quercusfolii,asexual,(Andriescu 1974),,
GB, United Kingdom,1989,Cynips quercusfolii,asexual,Aprostocetus aethiops,1,Q. robur 
HU, Hungary,1990,Cynips quercusfolii,asexual,Baryscapus ?pallidae,2,Q. robur
FR, France,1991,Dryocosmus cerriphilus,bisexual,Ceroptres cerri,5,
JO, Jordan,1992,Dryocosmus cerriphilus,bisexual,Saphonecrus undulatus,4,
AT, Austria,1993,Dryocosmus cerriphilus,bisexual,Synergus thaumacerus,,
AT, Austria,1994,Dryocosmus cerriphilus,bisexual,Synergus variabilis,,Q. cerris 
?JO,,1994,Dryocosmus cerriphilus,bisexual,Synergus variabilis,6,Q. ithaburensis
AT?,,1995,Dryocosmus cerriphilus,bisexual,Eurytoma brunniventris,2,
HU, Hungary,1995,Dryocosmus cerriphilus,bisexual,Eurytoma brunniventris,2,
JO, Jordan,1996,Dryocosmus cerriphilus,bisexual,Megastigmus dorsalis,3,Q. ithaburensis
AT, Austria,1997,Dryocosmus cerriphilus,bisexual,Torymus auratus,,
JO, Jordan,1998,Dryocosmus cerriphilus,bisexual,Torymus geranii,3,Q. ithaburensis
AT, Austria,1999,Dryocosmus cerriphilus,bisexual,Torymus ?longicalcar,,
AT, Austria,2000,Dryocosmus cerriphilus,bisexual,Eupelmus spongipartus,,
AT, Austria,2001,Dryocosmus cerriphilus,asexual,Synergus thaumacerus,,
AT, Austria,2002,Dryocosmus cerriphilus,asexual,Synergus variabilis,,
AT, Austria,2003,Dryocosmus cerriphilus,asexual,Eurytoma brunniventris,5,
HU, Hungary,2003,Dryocosmus cerriphilus,asexual,Eurytoma brunniventris,2,
HU, Hungary,2004,Dryocosmus cerriphilus,asexual,Eurytoma setigera,1,
RO, Romania,2004,Dryocosmus cerriphilus,asexual,Eurytoma setigera,,
AT, Austria,2005,Dryocosmus cerriphilus,asexual,Sycophila biguttata,1,
AT, Austria,2006,Dryocosmus cerriphilus,asexual,Ormyrus pomaceus,7,
RO, Romania,2006,Dryocosmus cerriphilus,asexual,Ormyrus pomaceus,,
AT, Austria,2007,Dryocosmus cerriphilus,asexual,Cecidostiba fungosa,,
AT, Austria,2008,Dryocosmus cerriphilus,asexual,Hobbya stenonota,,
RO, Romania,2008,Dryocosmus cerriphilus,asexual,Hobbya stenonota,,
RO, Romania,2009,Dryocosmus cerriphilus,asexual,Eupelmus spongipartus,,
AT, Austria,2010,Dryocosmus cerriphilus,asexual,Eupelmus urozonus,,
RO, Romania,2010,Dryocosmus cerriphilus,asexual,Eupelmus urozonus,,
HU, Hungary,2011,Dryocosmus cerriphilus,asexual,Aulogymnus trilineatus,6,
,,2012,Dryocosmus cerriphilus,asexual,[Dryocosmus kuriphilus,,
IT, Italy,2013,Dryocosmus cerriphilus,asexual,Eurytoma adleriae,3,
IT, Italy,2014,Dryocosmus cerriphilus,asexual,Eurytoma brunniventris,78,
IT, Italy,2015,Dryocosmus cerriphilus,asexual,Eurytoma setigera,3033,
IT, Italy,2016,Dryocosmus cerriphilus,asexual,Sycophila biguttata,51,
IT, Italy,2017,Dryocosmus cerriphilus,asexual,Sycophila iracemae,120,
IT, Italy,2018,Dryocosmus cerriphilus,asexual,Sycophila variegata,115,
IT, Italy,2019,Dryocosmus cerriphilus,asexual,Megastigmus dorsalis,3374,
IT, Italy,2020,Dryocosmus cerriphilus,asexual,Torymus auratus,1,
IT, Italy,2021,Dryocosmus cerriphilus,asexual,Torymus flavipes,44,
IT, Italy,2022,Dryocosmus cerriphilus,asexual,Torymus scutellaris,1,
IT, Italy,2023,Dryocosmus cerriphilus,asexual,Torymus sinensis,24,
IT, Italy,2024,Dryocosmus cerriphilus,asexual,Ormyrus nitidulus,1,
IT, Italy,2025,Dryocosmus cerriphilus,asexual,Ormyrus pomaceus,5,
IT, Italy,2026,Dryocosmus cerriphilus,asexual,Cecidostiba sp.,2,
IT, Italy,2027,Dryocosmus cerriphilus,asexual,Mesopolobus amaenus,3,
IT, Italy,2028,Dryocosmus cerriphilus,asexual,Mesopolobus mediterraneus,5,
IT, Italy,2029,Dryocosmus cerriphilus,asexual,Mesopolobus sericeus,209,
IT, Italy,2030,Dryocosmus cerriphilus,asexual,Mesopolobus tarsatus,3,
IT, Italy,2031,Dryocosmus cerriphilus,asexual,Mesopolobus tibialis,4,
IT, Italy,2032,Dryocosmus cerriphilus,asexual,Eupelmus annulatus,1425,
IT, Italy,2033,Dryocosmus cerriphilus,asexual,Eupelmus fulvipes,1,
IT, Italy,2034,Dryocosmus cerriphilus,asexual,Eupelmus splendens,2,
IT, Italy,2035,Dryocosmus cerriphilus,asexual,Eupelmus spongipartus,1,
IT, Italy,2036,Dryocosmus cerriphilus,asexual,Eupelmus urozonus,241,
IT, Italy,2037,Dryocosmus cerriphilus,asexual,Reikosiella rostrata,,
IT, Italy,2038,Dryocosmus cerriphilus,asexual,Aulogymnus arsames,1,
IT, Italy,2039,Dryocosmus cerriphilus,asexual,Aulogymnus sp.,94,
IT, Italy,2040,Dryocosmus cerriphilus,asexual,(Pnigalio sp. nr nemati),9,
IT, Italy,2041,Dryocosmus cerriphilus,asexual,Aprostocetus sp.,92,
IT, Italy,2042,Dryocosmus cerriphilus,asexual,Baryscapus ?pallidae,,
IT, Italy,2043,Dryocosmus cerriphilus,asexual,Baryscapus sp.,1,
IT, Italy,2044,Dryocosmus cerriphilus,asexual,Pediobius chilaspidis,1,
IT, Italy,2045,Dryocosmus cerriphilus,asexual,Pediobius saulius,2,
IT, Italy,2046,Dryocosmus cerriphilus,asexual,Pediobius sp.,3,
JO, Jordan,2047,Dryocosmus mayri,bisexual,Saphonecrus undulatus,21,Q. ithaburensis
IL,,2048,Dryocosmus mayri,bisexual,Synergus pallipes,18,
IL,,2049,Dryocosmus mayri,bisexual,Eurytoma brunniventris,3,
IL,,2050,Dryocosmus mayri,bisexual,Sycophila variegata,3,
JO, Jordan,2050,Dryocosmus mayri,bisexual,Sycophila variegata,4,Q. coccifera Q. ithaburensis
