Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
HU, Hungary,1524,Aphelonyx cerricola,asexual,Eurytoma brunniventris,12,Q. cerris 
IT, Italy,1524,Aphelonyx cerricola,asexual,Eurytoma brunniventris,1,
AT, Austria,1525,Aphelonyx cerricola,asexual,Eurytoma setigera,,
HU, Hungary,1525,Aphelonyx cerricola,asexual,Eurytoma setigera,7,Q. cerris Q. petraea 
RO, Romania,1525,Aphelonyx cerricola,asexual,Eurytoma setigera,,
AT, Austria,1526,Aphelonyx cerricola,asexual,Sycophila biguttata,9,
GB, United Kingdom,1526,Aphelonyx cerricola,asexual,Sycophila biguttata,4,Q. cerris 4 
HU, Hungary,1526,Aphelonyx cerricola,asexual,Sycophila biguttata,1,Q. cerris 
RO, Romania,1526,Aphelonyx cerricola,asexual,Sycophila biguttata,,
GB, United Kingdom,1527,Aphelonyx cerricola,asexual,Megastigmus dorsalis,1,
HU, Hungary,1527,Aphelonyx cerricola,asexual,Megastigmus dorsalis,18,Q. cerris 
HU, Hungary,1528,Aphelonyx cerricola,asexual,Megastigmus synophri,2,Q. cerris
BG, Bulgaria,1529,Aphelonyx cerricola,asexual,Torymus affinis,58,Q. cerris 
HU, Hungary,1529,Aphelonyx cerricola,asexual,Torymus affinis,,
AT, Austria,1530,Aphelonyx cerricola,asexual,Torymus auratus,,
BG, Bulgaria,1530,Aphelonyx cerricola,asexual,Torymus auratus,21,Q. cerris 
GB, United Kingdom,1530,Aphelonyx cerricola,asexual,Torymus auratus,6,Q. cerris 6 
HU, Hungary,1530,Aphelonyx cerricola,asexual,Torymus auratus,1,Q. cerris 
TR, Turkey,1530,Aphelonyx cerricola,asexual,Torymus auratus,2,Q. cerris
AT, Austria,1531,Aphelonyx cerricola,asexual,Torymus erucarum,,
DE, Germany,1531,Aphelonyx cerricola,asexual,Torymus erucarum,,
BG, Bulgaria,1532,Aphelonyx cerricola,asexual,Torymus flavipes,15,Q. cerris 
AT, Austria,1533,Aphelonyx cerricola,asexual,Torymus geranii,,
AT, Austria,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,42,
BG, Bulgaria,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,3,Q. cerris 
CZ, Czech Republic,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,1,Q. cerris 
GB, United Kingdom,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,6,Q. cerris 
HU, Hungary,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,17,Q. cerris 
JO, Jordan,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,2,Q. ithaburensis 
RO, Romania,1534,Aphelonyx cerricola,asexual,Ormyrus nitidulus,,
AT, Austria,1535,Aphelonyx cerricola,asexual,Ormyrus pomaceus,1,
GB, United Kingdom,1535,Aphelonyx cerricola,asexual,Ormyrus pomaceus,1,
HU, Hungary,1535,Aphelonyx cerricola,asexual,Ormyrus pomaceus,14,Q. cerris 
RO, Romania,1535,Aphelonyx cerricola,asexual,Ormyrus pomaceus,,
AT, Austria,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,,
BG, Bulgaria,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,9,Q. cerris 
GB, United Kingdom,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,10,Q. cerris 
HU, Hungary,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,31,Q. cerris 
JO, Jordan,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,1,Q. ithaburensis 
RO, Romania,1536,Aphelonyx cerricola,asexual,Cecidostiba fungosa,,
GB, United Kingdom,1537,Aphelonyx cerricola,asexual,Cecidostiba ?semifascia,1,
JO, Jordan,1538,Aphelonyx cerricola,asexual,Cyrtoptyx robustus,4,Q. ithaburensis
AT, Austria,1539,Aphelonyx cerricola,asexual,Hobbya stenonota,,
BG, Bulgaria,1539,Aphelonyx cerricola,asexual,Hobbya stenonota,24,Q. cerris 
HU, Hungary,1539,Aphelonyx cerricola,asexual,Hobbya stenonota,103,Q. cerris 
AT, Austria,1540,Aphelonyx cerricola,asexual,Mesopolobus fasciiventris,2,
HU, Hungary,1540,Aphelonyx cerricola,asexual,Mesopolobus fasciiventris,1,
RO, Romania,1540,Aphelonyx cerricola,asexual,Mesopolobus fasciiventris,,
GB, United Kingdom,1541,Aphelonyx cerricola,asexual,Mesopolobus sericeus,1,
AT, Austria,1542,Aphelonyx cerricola,asexual,Eupelmus cerris,,
HU, Hungary,1542,Aphelonyx cerricola,asexual,Eupelmus cerris,1,Q. cerris 
AT, Austria,1543,Aphelonyx cerricola,asexual,Eupelmus spongipartus,,
HU, Hungary,1543,Aphelonyx cerricola,asexual,Eupelmus spongipartus,4,Q. cerris 
RO, Romania,1543,Aphelonyx cerricola,asexual,Eupelmus spongipartus,,
AT, Austria,1544,Aphelonyx cerricola,asexual,Eupelmus urozonus,,
GB, United Kingdom,1544,Aphelonyx cerricola,asexual,Eupelmus urozonus,6,Q. cerris 
HU, Hungary,1544,Aphelonyx cerricola,asexual,Eupelmus urozonus,19,Q. cerris 
RO, Romania,1544,Aphelonyx cerricola,asexual,Eupelmus urozonus,,
HU, Hungary,1545,Aphelonyx cerricola,asexual,Reikosiella rostrata,6,Q. cerris 
HU, Hungary,1546,Aphelonyx cerricola,asexual,Aulogymnus arsames,4,Q. cerris
HU, Hungary,1547,Aphelonyx cerricola,asexual,Aulogymnus gallarum,2,Q. cerris
HU, Hungary,1548,Aphelonyx cerricola,asexual,Aprostocetus aethiops,1,Q. cerris
HU, Hungary,1549,Aphelonyx cerricola,asexual,(Ichneumonidae spp.),4,Q. cerris
HU, Hungary,1550,Biorhiza pallida,bisexual,Ceroptres clavicornis,2,Q. pubescens
GB, United Kingdom,1551,Biorhiza pallida,bisexual,Periclistus sp.,1,
AD,Andorra,1552,Biorhiza pallida,bisexual,Synergus facialis,39,
AT, Austria,1552,Biorhiza pallida,bisexual,Synergus facialis,,
DE, Germany,1552,Biorhiza pallida,bisexual,Synergus facialis,,
ES, Spain,1552,Biorhiza pallida,bisexual,Synergus facialis,883,Q. faginea Q. lusitanica Q. pyrenaica 
FR, France,1552,Biorhiza pallida,bisexual,Synergus facialis,,
GB, United Kingdom,1552,Biorhiza pallida,bisexual,Synergus facialis,83,
HR, Croatia,1552,Biorhiza pallida,bisexual,Synergus facialis,,Q. petraea Q. pubescens 
HU, Hungary,1552,Biorhiza pallida,bisexual,Synergus facialis,4243,Q. petraea Q. pubescens 
IT, Italy,1552,Biorhiza pallida,bisexual,Synergus facialis,,Q. pubescens Q. robur 
NL, Netherlands,1552,Biorhiza pallida,bisexual,Synergus facialis,,
PL, Poland,1552,Biorhiza pallida,bisexual,Synergus facialis,,
SE, Sweden,1552,Biorhiza pallida,bisexual,Synergus facialis,,
UA, Ukraine,1552,Biorhiza pallida,bisexual,Synergus facialis,,
HU, Hungary,1553,Biorhiza pallida,bisexual,Synergus incrassatus,,
UA, Ukraine,1553,Biorhiza pallida,bisexual,Synergus incrassatus,,
DE, Germany,1554,Biorhiza pallida,bisexual,Synergus pallicornis,1,
HU, Hungary,1555,Biorhiza pallida,bisexual,Synergus pallipes,3,Q. petraea
SE, Sweden,1556,Biorhiza pallida,bisexual,Synergus radiatus,,
PL, Poland,1557,Biorhiza pallida,bisexual,Synergus ruficornis,,
PL, Poland,1558,Biorhiza pallida,bisexual,Synergus thaumacerus,,
AD,Andorra,1559,Biorhiza pallida,bisexual,Synergus umbraculus,1,
ES, Spain,1559,Biorhiza pallida,bisexual,Synergus umbraculus,1152,Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,1559,Biorhiza pallida,bisexual,Synergus umbraculus,,
HU, Hungary,1559,Biorhiza pallida,bisexual,Synergus umbraculus,1,Q. petraea 
HU, Hungary,1560,Biorhiza pallida,bisexual,Eurytoma adleriae,1,
AD,Andorra,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,2,
AT, Austria,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,,
BG, Bulgaria,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,28,
DE, Germany,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,4,Q. robur 
DK, Denmark,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,1,
ES, Spain,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,74,Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,,
GB, United Kingdom,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,25,Q. robur 
HU, Hungary,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,100,Q. petraea Q. pubescens Q. robur 
RO, Romania,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,,
UA, Ukraine,1561,Biorhiza pallida,bisexual,Eurytoma brunniventris,1,
AT, Austria,1562,Biorhiza pallida,bisexual,Eurytoma setigera,5,
BG, Bulgaria,1562,Biorhiza pallida,bisexual,Eurytoma setigera,2,
DE, Germany,1562,Biorhiza pallida,bisexual,Eurytoma setigera,26,Q. robur 
ES, Spain,1562,Biorhiza pallida,bisexual,Eurytoma setigera,2,
FR, France,1562,Biorhiza pallida,bisexual,Eurytoma setigera,5,
HR, Croatia,1562,Biorhiza pallida,bisexual,Eurytoma setigera,7,
HU, Hungary,1562,Biorhiza pallida,bisexual,Eurytoma setigera,76,Q. petraea Q. pubescens
UA, Ukraine,1563,Biorhiza pallida,bisexual,Eurytoma spinipes,,
AD,Andorra,1564,Biorhiza pallida,bisexual,Sycophila biguttata,4,Q. pubescens 
AT, Austria,1564,Biorhiza pallida,bisexual,Sycophila biguttata,22,
BG, Bulgaria,1564,Biorhiza pallida,bisexual,Sycophila biguttata,165,
DE, Germany,1564,Biorhiza pallida,bisexual,Sycophila biguttata,,
ES, Spain,1564,Biorhiza pallida,bisexual,Sycophila biguttata,64,Q. faginea Q. lusitanica 
GB, United Kingdom,1564,Biorhiza pallida,bisexual,Sycophila biguttata,11,Q. robur 
HU, Hungary,1564,Biorhiza pallida,bisexual,Sycophila biguttata,1468,Q. petraea Q. pubescens Q. robur 
IT, Italy,1564,Biorhiza pallida,bisexual,Sycophila biguttata,,Q. pubescens Q. robur 
PL, Poland,1564,Biorhiza pallida,bisexual,Sycophila biguttata,,
RO, Romania,1564,Biorhiza pallida,bisexual,Sycophila biguttata,,
SE, Sweden,1564,Biorhiza pallida,bisexual,Sycophila biguttata,21,
BG, Bulgaria,1565,Biorhiza pallida,bisexual,Sycophila variegata,2,
ES, Spain,1565,Biorhiza pallida,bisexual,Sycophila variegata,5,Q. faginea Q. pyrenaica 
FR, France,1565,Biorhiza pallida,bisexual,Sycophila variegata,,
GB, United Kingdom,1565,Biorhiza pallida,bisexual,Sycophila variegata,2,Q. robur 
HU, Hungary,1565,Biorhiza pallida,bisexual,Sycophila variegata,12,
AT, Austria,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,,
DE, Germany,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,9,
ES, Spain,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,3,Q. lusitanica 
FR, France,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,,
GB, United Kingdom,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,133,Q. robur 
HU, Hungary,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,82,Q. petraea 
RO, Romania,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,,
SE, Sweden,1566,Biorhiza pallida,bisexual,Megastigmus dorsalis,,
AD,Andorra,1567,Biorhiza pallida,bisexual,Torymus affinis,50,Q. petraea Q. pubescens 
AT, Austria,1567,Biorhiza pallida,bisexual,Torymus affinis,,
BE, Belgium,1567,Biorhiza pallida,bisexual,Torymus affinis,,
BG, Bulgaria,1567,Biorhiza pallida,bisexual,Torymus affinis,287,Q. cerris Q. pubescens 
CZ, Czech Republic,1567,Biorhiza pallida,bisexual,Torymus affinis,,
DE, Germany,1567,Biorhiza pallida,bisexual,Torymus affinis,1887,Q. robur 
DK, Denmark,1567,Biorhiza pallida,bisexual,Torymus affinis,6,
ES, Spain,1567,Biorhiza pallida,bisexual,Torymus affinis,1136,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
FR, France,1567,Biorhiza pallida,bisexual,Torymus affinis,264,Q. robur 
GB, United Kingdom,1567,Biorhiza pallida,bisexual,Torymus affinis,1328,Q. petraea Q. robur 
HR, Croatia,1567,Biorhiza pallida,bisexual,Torymus affinis,1,
HU, Hungary,1567,Biorhiza pallida,bisexual,Torymus affinis,994,Q. petraea Q. pubescens Q. robur 
IE, Ireland,1567,Biorhiza pallida,bisexual,Torymus affinis,4,
IT, Italy,1567,Biorhiza pallida,bisexual,Torymus affinis,,Q. pubescens Q. robur 
MD, Moldova,1567,Biorhiza pallida,bisexual,Torymus affinis,4,
NL, Netherlands,1567,Biorhiza pallida,bisexual,Torymus affinis,1,Q. robur 
PL, Poland,1567,Biorhiza pallida,bisexual,Torymus affinis,,
RO, Romania,1567,Biorhiza pallida,bisexual,Torymus affinis,,
SE, Sweden,1567,Biorhiza pallida,bisexual,Torymus affinis,,
SI, Slovenia,1567,Biorhiza pallida,bisexual,Torymus affinis,11,
SK, Slovakia,1567,Biorhiza pallida,bisexual,Torymus affinis,1,
UA, Ukraine,1567,Biorhiza pallida,bisexual,Torymus affinis,115,Q. robur 
AD,Andorra,1568,Biorhiza pallida,bisexual,Torymus auratus,65,Q. petraea 
AT, Austria,1568,Biorhiza pallida,bisexual,Torymus auratus,,
BG, Bulgaria,1568,Biorhiza pallida,bisexual,Torymus auratus,68,Q. cerris 
DE, Germany,1568,Biorhiza pallida,bisexual,Torymus auratus,13,Q. robur 
ES, Spain,1568,Biorhiza pallida,bisexual,Torymus auratus,345,Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,1568,Biorhiza pallida,bisexual,Torymus auratus,54,
GB, United Kingdom,1568,Biorhiza pallida,bisexual,Torymus auratus,235,Q. robur 
HU, Hungary,1568,Biorhiza pallida,bisexual,Torymus auratus,462,Q. petraea Q. pubescens Q. robur 
PL, Poland,1568,Biorhiza pallida,bisexual,Torymus auratus,,
RO, Romania,1568,Biorhiza pallida,bisexual,Torymus auratus,,
UA, Ukraine,1568,Biorhiza pallida,bisexual,Torymus auratus,8,Q. petraea 
AD,Andorra,1569,Biorhiza pallida,bisexual,Torymus flavipes,111,Q. petraea Q. pubescens 
AT, Austria,1569,Biorhiza pallida,bisexual,Torymus flavipes,,
AZ, Azerbaijan,1569,Biorhiza pallida,bisexual,Torymus flavipes,27,
BE, Belgium,1569,Biorhiza pallida,bisexual,Torymus flavipes,,
BG, Bulgaria,1569,Biorhiza pallida,bisexual,Torymus flavipes,220,
DE, Germany,1569,Biorhiza pallida,bisexual,Torymus flavipes,35,Q. robur 
ES, Spain,1569,Biorhiza pallida,bisexual,Torymus flavipes,200,Q. faginea Q. lusitanica Q. pyrenaica Q. robur 
FR, France,1569,Biorhiza pallida,bisexual,Torymus flavipes,101,
GB, United Kingdom,1569,Biorhiza pallida,bisexual,Torymus flavipes,249,Q. petraea Q. robur 
HU, Hungary,1569,Biorhiza pallida,bisexual,Torymus flavipes,5125,Q. cerris Q. petraea Q. pubescens Q. robur 
PL, Poland,1569,Biorhiza pallida,bisexual,Torymus flavipes,,
RO, Romania,1569,Biorhiza pallida,bisexual,Torymus flavipes,,
SE, Sweden,1569,Biorhiza pallida,bisexual,Torymus flavipes,,
SI, Slovenia,1569,Biorhiza pallida,bisexual,Torymus flavipes,4,Q. petraea Q. robur
AD,Andorra,1570,Biorhiza pallida,bisexual,Torymus geranii,1,Q. petraea 
AT, Austria,1570,Biorhiza pallida,bisexual,Torymus geranii,,
AZ, Azerbaijan,1570,Biorhiza pallida,bisexual,Torymus geranii,1,
DE, Germany,1570,Biorhiza pallida,bisexual,Torymus geranii,10,Q. robur 
ES, Spain,1570,Biorhiza pallida,bisexual,Torymus geranii,1,
FR, France,1570,Biorhiza pallida,bisexual,Torymus geranii,5,
GB, United Kingdom,1570,Biorhiza pallida,bisexual,Torymus geranii,129,Q. petraea Q. robur 
HU, Hungary,1570,Biorhiza pallida,bisexual,Torymus geranii,161,Q. petraea Q. pubescens Q. robur 
PL, Poland,1570,Biorhiza pallida,bisexual,Torymus geranii,,
SE, Sweden,1570,Biorhiza pallida,bisexual,Torymus geranii,,
UA, Ukraine,1570,Biorhiza pallida,bisexual,Torymus geranii,11,
UA, Ukraine,1571,Biorhiza pallida,bisexual,(Torymus laetus),1,
UA, Ukraine,1572,Biorhiza pallida,bisexual,Torymus ?macrurus,,
ES, Spain,1573,Biorhiza pallida,bisexual,Torymus notatus,5,Q. faginea 
UA, Ukraine,1574,Biorhiza pallida,bisexual,(Torymus pygmaeus),1,
AT, Austria,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,25,
BG, Bulgaria,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,2,
ES, Spain,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,1,Q. robur 
GB, United Kingdom,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,3,
HU, Hungary,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,4,
RO, Romania,1575,Biorhiza pallida,bisexual,Ormyrus nitidulus,,
AT, Austria,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,28,
BG, Bulgaria,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,3,
DE, Germany,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,,
DK, Denmark,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,1,
ES, Spain,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,1,Q. lusitanica 
FR, France,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,3,
GB, United Kingdom,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,1,Q. robur Askew 1961f 
HU, Hungary,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,37,Q. petraea Q. pubescens Q. robur 
RO, Romania,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,,
UA, Ukraine,1576,Biorhiza pallida,bisexual,Ormyrus pomaceus,4,Q. robur
HU, Hungary,1577,Biorhiza pallida,bisexual,Ormyrus nitidulus or O. pomaceus,15,Q. petraea Q. pubescens
HU, Hungary,1578,Biorhiza pallida,bisexual,Ormocerus vernalis,1,Q. petraea
FR, France,1579,Biorhiza pallida,bisexual,Caenacis lauta,1,
HU, Hungary,1579,Biorhiza pallida,bisexual,Caenacis lauta,1,Q. petraea
AD,Andorra,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,3,
AT, Austria,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,10,
CZ, Czech Republic,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,,
DE, Germany,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,418,Q. robur 
DK, Denmark,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,1,
ES, Spain,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,165,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
FR, France,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,34,Q. robur 
GB, United Kingdom,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,255,Q. petraea Q. robur 
GR, Greece,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,16,Q. pubescens 
HR, Croatia,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,2,Q. petraea 
HU, Hungary,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,823,Q. petraea Q. pubescens Q. robur 
PL, Poland,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,,
RO, Romania,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,,
SE, Sweden,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,,
UA, Ukraine,1580,Biorhiza pallida,bisexual,Cecidostiba fungosa,8,Q. robur
ES, Spain,1581,Biorhiza pallida,bisexual,Cecidostiba ilicina,18,Q. faginea Q. lusitanica 
AD,Andorra,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,15,
AT, Austria,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,,
CH, Switzerland,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,,
DE, Germany,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,308,Q. robur 
ES, Spain,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,119,Q. faginea Q. pyrenaica 
FR, France,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,20,
GB, United Kingdom,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,184,Q. petraea Q. robur 
GR, Greece,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,6,Q. pubescens 
HR, Croatia,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,18,
HU, Hungary,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,88,Q. petraea Q. pubescens Q. robur 
PL, Poland,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,,
RO, Romania,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,,
SE, Sweden,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,,
SK, Slovakia,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,1,
UA, Ukraine,1582,Biorhiza pallida,bisexual,Cecidostiba semifascia,1,Q. robur
AT, Austria,1583,Biorhiza pallida,bisexual,Hobbya stenonota,,
DE, Germany,1583,Biorhiza pallida,bisexual,Hobbya stenonota,135,Q. robur 
ES, Spain,1583,Biorhiza pallida,bisexual,Hobbya stenonota,42,Q. faginea Q. lusitanica Q. pyrenaica 
FR, France,1583,Biorhiza pallida,bisexual,Hobbya stenonota,19,
GB, United Kingdom,1583,Biorhiza pallida,bisexual,Hobbya stenonota,184,Q. petraea Q. robur 
GR, Greece,1583,Biorhiza pallida,bisexual,Hobbya stenonota,9,Q. pubescens 
HR, Croatia,1583,Biorhiza pallida,bisexual,Hobbya stenonota,5,Q. robur 
HU, Hungary,1583,Biorhiza pallida,bisexual,Hobbya stenonota,129,Q. pubescens Q. robur 
IE, Ireland,1583,Biorhiza pallida,bisexual,Hobbya stenonota,2,
RO, Romania,1583,Biorhiza pallida,bisexual,Hobbya stenonota,,
SE, Sweden,1583,Biorhiza pallida,bisexual,Hobbya stenonota,,
AT, Austria,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,,
DE, Germany,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,1,
FR, France,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,,
GB, United Kingdom,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,38,Q. robur 
HU, Hungary,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,70,Q. petraea Q. pubescens Q. robur 
UA, Ukraine,1584,Biorhiza pallida,bisexual,Mesopolobus amaenus,2,
AD,Andorra,1585,Biorhiza pallida,bisexual,Mesopolobus dubius,6,
ES, Spain,1585,Biorhiza pallida,bisexual,Mesopolobus dubius,6,Q. faginea Q. pyrenaica 
GB, United Kingdom,1585,Biorhiza pallida,bisexual,Mesopolobus dubius,2,Q. robur 
HU, Hungary,1585,Biorhiza pallida,bisexual,Mesopolobus dubius,4,
ES, Spain,1586,Biorhiza pallida,bisexual,Mesopolobus fasciiventris,2,
HU, Hungary,1586,Biorhiza pallida,bisexual,Mesopolobus fasciiventris,14,Q. petraea Q. pubescens 
IT, Italy,1586,Biorhiza pallida,bisexual,Mesopolobus fasciiventris,,Q. petraea Q. pubescens 
ES, Spain,1587,Biorhiza pallida,bisexual,Mesopolobus mediterraneus,3,
AD,Andorra,1588,Biorhiza pallida,bisexual,Mesopolobus sericeus,5,
DE, Germany,1588,Biorhiza pallida,bisexual,Mesopolobus sericeus,1,Q. robur 
GB, United Kingdom,1588,Biorhiza pallida,bisexual,Mesopolobus sericeus,116,Q. robur 
HU, Hungary,1588,Biorhiza pallida,bisexual,Mesopolobus sericeus,32,Q. cerris Q. petraea 
SE, Sweden,1588,Biorhiza pallida,bisexual,Mesopolobus sericeus,,
ES, Spain,1589,Biorhiza pallida,bisexual,Mesopolobus tibialis,3,
GB, United Kingdom,1589,Biorhiza pallida,bisexual,Mesopolobus tibialis,6,Q. robur 
HU, Hungary,1589,Biorhiza pallida,bisexual,Mesopolobus tibialis,25,Q. petraea Q. pubescens
AT, Austria,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,,
DE, Germany,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,1,
FR, France,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,12,
ES, Spain,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,1,
GB, United Kingdom,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,17,Q. robur 
HU, Hungary,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,46,Q. petraea Q. pubescens Q. robur 
SI, Slovenia,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,37,
DE, Germany,1590,Biorhiza pallida,bisexual,Mesopolobus xanthocerus,1,
AD,Andorra,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,8,
AT, Austria,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,,
DE, Germany,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,7,Q. robur 
DZ, Algeria,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,,
ES, Spain,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,1,
FR, France,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,5,
GR, Greece,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,4,Q. pubescens 
HU, Hungary,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,62,Q. petraea Q. pubescens 
RO, Romania,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,,
UA, Ukraine,1591,Biorhiza pallida,bisexual,Eupelmus spongipartus,3,
AD,Andorra,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,23,Q. petraea Q. pubescens 
AT, Austria,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,,
DE, Germany,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,236,Q. robur 
ES, Spain,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,7,Q. faginea Q. pyrenaica 
FR, France,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,4,Q. robur 
GB, United Kingdom,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,53,Q. petraea Q. robur 
HR, Croatia,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,6,
HU, Hungary,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,59,Q. cerris Q. petraea Q. pubescens Q. robur 
PL, Poland,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,,
RO, Romania,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,,
SE, Sweden,1592,Biorhiza pallida,bisexual,Eupelmus urozonus,2,
AD,Andorra,1593,Biorhiza pallida,bisexual,Eupelmus vesicularis,1,
AT, Austria,1593,Biorhiza pallida,bisexual,Eupelmus vesicularis,,
DE, Germany,1593,Biorhiza pallida,bisexual,Eupelmus vesicularis,,
HR, Croatia,1594,Biorhiza pallida,bisexual,Reikosiella rostrata,,
RO, Romania,1594,Biorhiza pallida,bisexual,Reikosiella rostrata,,
ES, Spain,1595,Biorhiza pallida,bisexual,Aulogymnus arsames,13,Q. faginea 
HU, Hungary,1595,Biorhiza pallida,bisexual,Aulogymnus arsames,1,Q. petraea
DE, Germany,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,,
