Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Polemonium caeruleum,Polemonium,"",caeruleum,,,"","",kew-2566071,TRUE,1.1,Accepted,Polemoniaceae,Polemonium,"",caeruleum,"","",L.,kew-2566071,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Hottonia palustris,Hottonia,"",palustris,,,"","",kew-2853838,TRUE,1.1,Accepted,Primulaceae,Hottonia,"",palustris,"","",L.,kew-2853838,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia arvensis,Lysimachia,"",arvensis,,,"","",kew-2896568,TRUE,1.1,Unresolved,Primulaceae,Lysimachia,"",arvensis,"","",(L.) U.Manns & Anderb.,kew-2896568,Unresolved,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia europaea,Lysimachia,"",europaea,,,"","",kew-2896575,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",europaea,"","",(L.) U.Manns & Anderb.,kew-2896575,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia maritima,Lysimachia,"",maritima,,,"","",kew-2492930,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",maritima,"","","(L.) Galasso, Banfi & Soldano",kew-2492930,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia minima,Lysimachia,"",minima,,,"","",kew-2896584,TRUE,1.1,Unresolved,Primulaceae,Lysimachia,"",minima,"","",(L.) U.Manns & Anderb.,kew-2896584,Unresolved,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia nemorum,Lysimachia,"",nemorum,,,"","",kew-2493029,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",nemorum,"","",L.,kew-2493029,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia nummularia,Lysimachia,"",nummularia,,,"","",kew-2493033,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",nummularia,"","",L.,kew-2493033,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia tenella,Lysimachia,"",tenella,,,"","",kew-2492256,TRUE,1.1,Synonym,Primulaceae,Anagallis,"",tenella,"","",(L.) L.,kew-2636145,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia thyrsiflora,Lysimachia,"",thyrsiflora,,,"","",kew-2492247,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",thyrsiflora,"","",L.,kew-2492247,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lysimachia vulgaris,Lysimachia,"",vulgaris,,,"","",kew-2492070,TRUE,1.1,Accepted,Primulaceae,Lysimachia,"",vulgaris,"","",L.,kew-2492070,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Primula elatior,Primula,"",elatior,,,"","",kew-2564876,TRUE,1.1,Accepted,Primulaceae,Primula,"",elatior,"","",(L.) Hill,kew-2564876,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Primula farinosa,Primula,"",farinosa,,,"","",kew-2564807,TRUE,1.1,Accepted,Primulaceae,Primula,"",farinosa,"","",L.,kew-2564807,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Primula scotica,Primula,"",scotica,,,"","",kew-2563693,TRUE,1.1,Accepted,Primulaceae,Primula,"",scotica,"","",Hook.,kew-2563693,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Primula veris,Primula,"",veris,,,"","",kew-2563733,TRUE,1.1,Accepted,Primulaceae,Primula,"",veris,"","",L.,kew-2563733,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Primula vulgaris,Primula,"",vulgaris,,,"","",kew-2563766,TRUE,1.1,Accepted,Primulaceae,Primula,"",vulgaris,"","",Huds.,kew-2563766,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Samolus valerandi,Samolus,"",valerandi,,,"","",kew-2599143,TRUE,1.1,Accepted,Primulaceae,Samolus,"",valerandi,"","",L.,kew-2599143,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Diapensia lapponica,Diapensia,"",lapponica,,,"","",kew-2765262,TRUE,1.1,Accepted,Diapensiaceae,Diapensia,"",lapponica,"","",L.,kew-2765262,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sarracenia purpurea,Sarracenia,"",purpurea,,,"","",kew-2582892,TRUE,1.1,Accepted,Sarraceniaceae,Sarracenia,"",purpurea,"","",L.,kew-2582892,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Andromeda polifolia,Andromeda,"",polifolia,,,"","",kew-2637263,TRUE,1.1,Accepted,Ericaceae,Andromeda,"",polifolia,"","",L.,kew-2637263,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Arctostaphylos alpinus,Arctostaphylos,"",alpinus,,,"","",kew-2647118,TRUE,1.1,Synonym,Ericaceae,Arctous,"",alpina,"","",(L.) Nied.,kew-2647463,Accepted,TRUE,FALSE,FALSE,2020-10-10,Species
Arctostaphylos uva-ursi,Arctostaphylos,"",uva-ursi,,,"","",kew-2647407,TRUE,1.1,Accepted,Ericaceae,Arctostaphylos,"",uva-ursi,"","",(L.) Spreng.,kew-2647407,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Calluna vulgaris,Calluna,"",vulgaris,,,"","",kew-2692970,TRUE,1.1,Accepted,Ericaceae,Calluna,"",vulgaris,"","",(L.) Hull,kew-2692970,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Empetrum nigrum,Empetrum,"",nigrum,,,"","",kew-2788473,TRUE,1.1,Accepted,Ericaceae,Empetrum,"",nigrum,"","",L.,kew-2788473,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Erica ciliaris,Erica,"",ciliaris,,,"","",kew-2792913,TRUE,1.1,Accepted,Ericaceae,Erica,"",ciliaris,"","",L.,kew-2792913,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Erica cinerea,Erica,"",cinerea,,,"","",kew-2792920,TRUE,1.1,Accepted,Ericaceae,Erica,"",cinerea,"","",L.,kew-2792920,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Erica tetralix,Erica,"",tetralix,,,"","",kew-2794578,TRUE,1.1,Accepted,Ericaceae,Erica,"",tetralix,"","",L.,kew-2794578,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Erica vagans,Erica,"",vagans,,,"","",kew-2794693,TRUE,1.1,Accepted,Ericaceae,Erica,"",vagans,"","",L.,kew-2794693,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gaultheria shallon,Gaultheria,"",shallon,,,"","",kew-2818048,TRUE,1.1,Accepted,Ericaceae,Gaultheria,"",shallon,"","",Pursh,kew-2818048,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Hypopitys monotropa,Hypopitys,"",monotropa,,,"","",kew-2859552,TRUE,1.1,Synonym,Ericaceae,Monotropa,"",hypopitys,"","",L.,kew-2372112,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Kalmia procumbens,Kalmia,"",procumbens,,,"","",tro-50310700,TRUE,1.1,Synonym,Ericaceae,Loiseleuria,"",procumbens,"","",(L.) Loisel.,kew-2337993,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Loiseleuria procumbens,Loiseleuria,"",procumbens,,,"","",kew-2337993,TRUE,1.1,Accepted,Ericaceae,Loiseleuria,"",procumbens,"","",(L.) Loisel.,kew-2337993,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Moneses uniflora,Moneses,"",uniflora,,,"","",kew-2372127,TRUE,1.1,Accepted,Ericaceae,Moneses,"",uniflora,"","",A.Gray,kew-2372127,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Monotropa hypopitys,Monotropa,"",hypopitys,,,"","",kew-2372112,TRUE,1.1,Accepted,Ericaceae,Monotropa,"",hypopitys,"","",L.,kew-2372112,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Orthilia secunda,Orthilia,"",secunda,,,"","",kew-2387708,TRUE,1.1,Accepted,Ericaceae,Orthilia,"",secunda,"","",(L.) House,kew-2387708,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Phyllodoce caerulea,Phyllodoce,"",caerulea,,,"","",kew-2410042,TRUE,1.1,Accepted,Ericaceae,Phyllodoce,"",caerulea,"","",(L.) Bab.,kew-2410042,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pyrola media,Pyrola,"",media,,,"","",kew-2410546,TRUE,1.1,Accepted,Ericaceae,Pyrola,"",media,"","",Sw.,kew-2410546,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pyrola minor,Pyrola,"",minor,,,"","",kew-2410543,TRUE,1.1,Accepted,Ericaceae,Pyrola,"",minor,"","",L.,kew-2410543,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Rhododendron ponticum,Rhododendron,"",ponticum,,,"","",kew-2418394,TRUE,1.1,Accepted,Ericaceae,Rhododendron,"",ponticum,"","",L.,kew-2418394,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vaccinium microcarpum,Vaccinium,"",microcarpum,,,"","",kew-2609105,TRUE,1.1,Accepted,Ericaceae,Vaccinium,"",microcarpum,"","",(Turcz. ex Rupr.) Schmalh.,kew-2609105,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vaccinium myrtillus,Vaccinium,"",myrtillus,,,"","",kew-2457648,TRUE,1.1,Accepted,Ericaceae,Vaccinium,"",myrtillus,"","",L.,kew-2457648,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vaccinium oxycoccos,Vaccinium,"",oxycoccos,,,"","",kew-2457265,TRUE,1.1,Accepted,Ericaceae,Vaccinium,"",oxycoccos,"","",L.,kew-2457265,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vaccinium uliginosum,Vaccinium,"",uliginosum,,,"","",kew-2457998,TRUE,1.1,Accepted,Ericaceae,Vaccinium,"",uliginosum,"","",L.,kew-2457998,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vaccinium vitis-idaea,Vaccinium,"",vitis-idaea,,,"","",kew-2457314,TRUE,1.1,Accepted,Ericaceae,Vaccinium,"",vitis-idaea,"","",L.,kew-2457314,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Asperula cynanchica,Asperula,"",cynanchica,,,"","",kew-16790,TRUE,1.1,Accepted,Rubiaceae,Asperula,"",cynanchica,"","",L.,kew-16790,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cruciata laevipes,Cruciata,"",laevipes,,,"","",kew-51752,TRUE,1.1,Accepted,Rubiaceae,Cruciata,"",laevipes,"","",Opiz,kew-51752,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium album,Galium,"",album,,,"","",kew-85609,TRUE,1.1,Accepted,Rubiaceae,Galium,"",album,"","",Mill.,kew-85609,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium aparine,Galium,"",aparine,,,"","",kew-85676,TRUE,1.1,Accepted,Rubiaceae,Galium,"",aparine,"","",L.,kew-85676,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium boreale,Galium,"",boreale,,,"","",kew-85836,TRUE,1.1,Accepted,Rubiaceae,Galium,"",boreale,"","",L.,kew-85836,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium constrictum,Galium,"",constrictum,,,"","",kew-86115,TRUE,1.1,Synonym,Rubiaceae,Galium,"",debile,"","",Desv.,kew-86183,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium odoratum,Galium,"",odoratum,,,"","",kew-87028,TRUE,1.1,Accepted,Rubiaceae,Galium,"",odoratum,"","",(L.) Scop.,kew-87028,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium palustre,Galium,"",palustre,,,"","",kew-87072,TRUE,1.1,Accepted,Rubiaceae,Galium,"",palustre,"","",L.,kew-87072,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium parisiense,Galium,"",parisiense,,,"","",kew-87107,TRUE,1.1,Accepted,Rubiaceae,Galium,"",parisiense,"","",L.,kew-87107,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium pumilum,Galium,"",pumilum,,,"","",kew-87277,TRUE,1.1,Accepted,Rubiaceae,Galium,"",pumilum,"","",Murray,kew-87277,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium saxatile,Galium,"",saxatile,,,"","",kew-87432,TRUE,1.1,Accepted,Rubiaceae,Galium,"",saxatile,"","",L.,kew-87432,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium sterneri,Galium,"",sterneri,,,"","",kew-87578,TRUE,1.1,Accepted,Rubiaceae,Galium,"",sterneri,"","",Ehrend.,kew-87578,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium tricornutum,Galium,"",tricornutum,,,"","",kew-87741,TRUE,1.1,Accepted,Rubiaceae,Galium,"",tricornutum,"","",Dandy,kew-87741,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium uliginosum,Galium,"",uliginosum,,,"","",kew-87787,TRUE,1.1,Accepted,Rubiaceae,Galium,"",uliginosum,"","",L.,kew-87787,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Galium verum,Galium,"",verum,,,"","",kew-87863,TRUE,1.1,Accepted,Rubiaceae,Galium,"",verum,"","",L.,kew-87863,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Rubia peregrina,Rubia,"",peregrina,,,"","",kew-180363,TRUE,1.1,Accepted,Rubiaceae,Rubia,"",peregrina,"","",L.,kew-180363,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sherardia arvensis,Sherardia,"",arvensis,,,"","",kew-190927,TRUE,1.1,Accepted,Rubiaceae,Sherardia,"",arvensis,"","",L.,kew-190927,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Blackstonia perfoliata,Blackstonia,"",perfoliata,,,"","",kew-2676920,TRUE,1.1,Accepted,Gentianaceae,Blackstonia,"",perfoliata,"","",(L.) Huds.,kew-2676920,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Centaurium erythraea,Centaurium,"",erythraea,,,"","",kew-2708639,TRUE,1.1,Accepted,Gentianaceae,Centaurium,"",erythraea,"","",Rafn,kew-2708639,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Centaurium littorale,Centaurium,"",littorale,,,"","",kew-2708691,TRUE,1.1,Accepted,Gentianaceae,Centaurium,"",littorale,"","",(Turner) Gilmour,kew-2708691,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Centaurium portense,Centaurium,"",portense,,,"","",kew-2708733,TRUE,1.1,Synonym,Gentianaceae,Centaurium,"",maritimum,"","",(L.) Fritsch,kew-2708704,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Centaurium pulchellum,Centaurium,"",pulchellum,,,"","",kew-2708736,TRUE,1.1,Accepted,Gentianaceae,Centaurium,"",pulchellum,"","",(Sw.) Druce,kew-2708736,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Centaurium tenuiflorum,Centaurium,"",tenuiflorum,,,"","",kew-2708783,TRUE,1.1,Accepted,Gentianaceae,Centaurium,"",tenuiflorum,"","",(Hoffmanns. & Link) Fritsch,kew-2708783,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cicendia filiformis,Cicendia,"",filiformis,,,"","",kew-2720527,TRUE,1.1,Accepted,Gentianaceae,Cicendia,"",filiformis,"","",(L.) Delarbre,kew-2720527,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Exaculum pusillum,Exaculum,"",pusillum,,,"","",kew-2805987,TRUE,1.1,Accepted,Gentianaceae,Exaculum,"",pusillum,"","",(Lam.) Caruel,kew-2805987,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentiana nivalis,Gentiana,"",nivalis,,,"","",kew-2821030,TRUE,1.1,Accepted,Gentianaceae,Gentiana,"",nivalis,"","",L.,kew-2821030,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentiana pneumonanthe,Gentiana,"",pneumonanthe,,,"","",kew-2821191,TRUE,1.1,Accepted,Gentianaceae,Gentiana,"",pneumonanthe,"","",L.,kew-2821191,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentiana verna,Gentiana,"",verna,,,"","",kew-2821774,TRUE,1.1,Accepted,Gentianaceae,Gentiana,"",verna,"","",L.,kew-2821774,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentianella amarella,Gentianella,"",amarella,,,"","",kew-2821885,TRUE,1.1,Accepted,Gentianaceae,Gentianella,"",amarella,"","",(L.) Harry Sm.,kew-2821885,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentianella anglica,Gentianella,"",anglica,,,"","",kew-2821910,TRUE,1.1,Accepted,Gentianaceae,Gentianella,"",anglica,"","",(Pugsley) E.F.Warb.,kew-2821910,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentianella campestris,Gentianella,"",campestris,,,"","",kew-2821976,TRUE,1.1,Accepted,Gentianaceae,Gentianella,"",campestris,"","",(L.) Börner,kew-2821976,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentianella germanica,Gentianella,"",germanica,,,"","",kew-2822091,TRUE,1.1,Accepted,Gentianaceae,Gentianella,"",germanica,"","",(Willd.) Börner,kew-2822091,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gentianopsis ciliata,Gentianopsis,"",ciliata,,,"","",kew-2822421,TRUE,1.1,Accepted,Gentianaceae,Gentianopsis,"",ciliata,"","",(L.) Ma,kew-2822421,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Vinca minor,Vinca,"",minor,,,"","",kew-213172,TRUE,1.1,Accepted,Apocynaceae,Vinca,"",minor,"","",L.,kew-213172,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Aegonychon purpureocaeruleum,Aegonychon,"",purpureocaeruleum,,,"","",kew-2623481,TRUE,1.1,Synonym,Boraginaceae,Buglossoides,"",purpurocaerulea,"","",(L.) I.M.Johnst.,kew-2685804,Accepted,TRUE,FALSE,FALSE,2020-10-10,Species
Buglossoides arvensis,Buglossoides,"",arvensis,,,"","",kew-2685783,TRUE,1.1,Accepted,Boraginaceae,Buglossoides,"",arvensis,"","",(L.) I.M.Johnst.,kew-2685783,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cynoglossum germanicum,Cynoglossum,"",germanicum,,,"","",kew-2751968,TRUE,1.1,Accepted,Boraginaceae,Cynoglossum,"",germanicum,"","",Jacq.,kew-2751968,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cynoglossum officinale,Cynoglossum,"",officinale,,,"","",kew-2752089,TRUE,1.1,Accepted,Boraginaceae,Cynoglossum,"",officinale,"","",L.,kew-2752089,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Echium plantagineum,Echium,"",plantagineum,,,"","",kew-2784282,TRUE,1.1,Accepted,Boraginaceae,Echium,"",plantagineum,"","",L.,kew-2784282,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Echium vulgare,Echium,"",vulgare,,,"","",kew-2784423,TRUE,1.1,Accepted,Boraginaceae,Echium,"",vulgare,"","",L.,kew-2784423,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lithospermum officinale,Lithospermum,"",officinale,,,"","",kew-2343333,TRUE,1.1,Accepted,Boraginaceae,Lithospermum,"",officinale,"","",L.,kew-2343333,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Mertensia maritima,Mertensia,"",maritima,,,"","",kew-2357688,TRUE,1.1,Accepted,Boraginaceae,Mertensia,"",maritima,"","",(L.) Gray,kew-2357688,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis alpestris,Myosotis,"",alpestris,,,"","",kew-2357465,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",alpestris,"","",F.W.Schmidt,kew-2357465,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis arvensis,Myosotis,"",arvensis,,,"","",kew-2357149,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",arvensis,"","",(L.) Hill,kew-2357149,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis discolor,Myosotis,"",discolor,,,"","",kew-2357600,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",discolor,"","",Pers.,kew-2357600,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis laxa,Myosotis,"",laxa,,,"","",kew-2358174,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",laxa,"","",Lehm.,kew-2358174,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis ramosissima,Myosotis,"",ramosissima,,,"","",kew-2358285,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",ramosissima,"","",Rochel,kew-2358285,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis scorpioides,Myosotis,"",scorpioides,,,"","",kew-2358330,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",scorpioides,"","",L.,kew-2358330,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis secunda,Myosotis,"",secunda,,,"","",kew-2898482,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",secunda,"","",Al.Murray,kew-2898482,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis sicula,Myosotis,"",sicula,,,"","",kew-2358240,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",sicula,"","",Guss.,kew-2358240,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis stolonifera,Myosotis,"",stolonifera,,,"","",kew-2358227,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",stolonifera,"","",(DC.) J.Gay ex Leresche & Levier,kew-2358227,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosotis sylvatica,Myosotis,"",sylvatica,,,"","",kew-2358257,TRUE,1.1,Accepted,Boraginaceae,Myosotis,"",sylvatica,"","",Hoffm.,kew-2358257,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pentaglottis sempervirens,Pentaglottis,"",sempervirens,,,"","",kew-2412586,TRUE,1.1,Accepted,Boraginaceae,Pentaglottis,"",sempervirens,"","",(L.) Tausch ex L.H.Bailey,kew-2412586,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pulmonaria longifolia,Pulmonaria,"",longifolia,,,"","",kew-2412879,TRUE,1.1,Accepted,Boraginaceae,Pulmonaria,"",longifolia,"","",(Bastard) Boreau,kew-2412879,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pulmonaria obscura,Pulmonaria,"",obscura,,,"","",kew-2413006,TRUE,1.1,Accepted,Boraginaceae,Pulmonaria,"",obscura,"","",Dumort.,kew-2413006,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Symphytum officinale,Symphytum,"",officinale,,,"","",kew-2475636,TRUE,1.1,Accepted,Boraginaceae,Symphytum,"",officinale,"","",L.,kew-2475636,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Calystegia sepium,Calystegia,"",sepium,,,"","",tro-8500113,TRUE,1.1,Accepted,Convolvulaceae,Calystegia,"",sepium,"","",(L.) R. Br.,tro-8500113,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Calystegia soldanella,Calystegia,"",soldanella,,,"","",tro-8502658,TRUE,1.1,Accepted,Convolvulaceae,Calystegia,"",soldanella,"","",(L.) R. Br.,tro-8502658,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Convolvulus arvensis,Convolvulus,"",arvensis,,,"","",tro-8500005,TRUE,1.1,Accepted,Convolvulaceae,Convolvulus,"",arvensis,"","",L.,tro-8500005,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cuscuta epithymum,Cuscuta,"",epithymum,,,"","",tro-8500035,TRUE,1.1,Accepted,Convolvulaceae,Cuscuta,"",epithymum,"","",(L.) L.,tro-8500035,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cuscuta europaea,Cuscuta,"",europaea,,,"","",tro-8501087,TRUE,1.1,Accepted,Convolvulaceae,Cuscuta,"",europaea,"","",L.,tro-8501087,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Atropa belladonna,Atropa,"",belladonna,,,"","",kew-2665943,TRUE,1.1,Accepted,Solanaceae,Atropa,"",belladonna,"","",L.,kew-2665943,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Hyoscyamus niger,Hyoscyamus,"",niger,,,"","",kew-2857441,TRUE,1.1,Accepted,Solanaceae,Hyoscyamus,"",niger,"","",L.,kew-2857441,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Solanum dulcamara,Solanum,"",dulcamara,,,"","",tro-29600249,TRUE,1.1,Accepted,Solanaceae,Solanum,"",dulcamara,"","",L.,tro-29600249,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Solanum nigrum,Solanum,"",nigrum,,,"","",tro-29600125,TRUE,1.1,Synonym,Solanaceae,Solanum,"",americanum,"","",Mill.,tro-29600095,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Fraxinus excelsior,Fraxinus,"",excelsior,,,"","",kew-369664,TRUE,1.1,Accepted,Oleaceae,Fraxinus,"",excelsior,"","",L.,kew-369664,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ligustrum vulgare,Ligustrum,"",vulgare,,,"","",kew-353907,TRUE,1.1,Accepted,Oleaceae,Ligustrum,"",vulgare,"","",L.,kew-353907,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche brutia,Callitriche,"",brutia,,,"","",kew-31548,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",brutia,"","",Petagna,kew-31548,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche hermaphroditica,Callitriche,"",hermaphroditica,,,"","",kew-31595,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",hermaphroditica,"","",L.,kew-31595,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche obtusangula,Callitriche,"",obtusangula,,,"","",kew-31641,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",obtusangula,"","",Le Gall ex Hegelm.,kew-31641,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche palustris,Callitriche,"",palustris,,,"","",kew-31649,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",palustris,"","",L.,kew-31649,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche platycarpa,Callitriche,"",platycarpa,,,"","",kew-31667,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",platycarpa,"","",Kütz.,kew-31667,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche stagnalis,Callitriche,"",stagnalis,,,"","",kew-31680,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",stagnalis,"","",Scop.,kew-31680,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Callitriche truncata,Callitriche,"",truncata,,,"","",kew-31700,TRUE,1.1,Accepted,Plantaginaceae,Callitriche,"",truncata,"","",Guss.,kew-31700,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Chaenorhinum minus,Chaenorhinum,"",minus,,,"","",kew-2713998,TRUE,1.1,Accepted,Plantaginaceae,Chaenorhinum,"",minus,"","",(L.) Lange,kew-2713998,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
