Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Aechmea other species,Aechmea,"",other,,,species,"","",FALSE,1.1,"","",Aechmea,"",other,,species,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Aechmea tricolor Alv.,Aechmea,"",tricolor,,,"",Alv.,kew-218290,TRUE,1.1,Unresolved,Bromeliaceae,Aechmea,"",tricolor,"","",Silveira,kew-218290,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Aecidium euphorbiae Gmel.,"","",euphorbiae,,,"",Gmel.,"",FALSE,1.1,"","",Aecidium,"",euphorbiae,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Aegilops cylindrica,Aegilops,"",cylindrica,,,"","",kew-387641,TRUE,1.1,Accepted,Poaceae,Aegilops,"",cylindrica,"","",Host,kew-387641,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aegilops geniculata,Aegilops,"",geniculata,,,"","",kew-387679,TRUE,1.1,Accepted,Poaceae,Aegilops,"",geniculata,"","",Roth,kew-387679,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aegilops triuncialis,Aegilops,"",triuncialis,,,"","",kew-387878,TRUE,1.1,Accepted,Poaceae,Aegilops,"",triuncialis,"","",L.,kew-387878,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aegilops ventricosa,Aegilops,"",ventricosa,,,"","",kew-387953,TRUE,1.1,Accepted,Poaceae,Aegilops,"",ventricosa,"","",Tausch,kew-387953,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aegle marmelos Correa,Aegle,"",marmelos,,,"",Correa,kew-2623456,TRUE,1.1,Accepted,Rutaceae,Aegle,"",marmelos,"","",(L.) Corrêa,kew-2623456,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aegopodium podagraria,Aegopodium,"",podagraria,,,"","",kew-2623499,TRUE,1.1,Accepted,Apiaceae,Aegopodium,"",podagraria,"","",L.,kew-2623499,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aerides crispa Lindl. var. lindleyana,Aerides,"",crispa,,var.,lindleyana,Lindl.,kew-342521,TRUE,1.1,Synonym,Orchidaceae,Aerides,"",crispa,"","",Lindl.,kew-4051,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus californica Nutt.,Aesculus,"",californica,,,"",Nutt.,kew-2624481,TRUE,1.1,Accepted,Sapindaceae,Aesculus,"",californica,"","",(Spach) Nutt.,kew-2624481,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus carnea,Aesculus,"",carnea,,,"","",kew-2624483,TRUE,1.1,Unresolved,Sapindaceae,Aesculus,×,carnea,"","",Zeyh.,kew-2624483,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus flava Soland.,Aesculus,"",flava,,,"",Soland.,kew-2624500,TRUE,1.1,Accepted,Sapindaceae,Aesculus,"",flava,"","",Sol.,kew-2624500,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus glabra Willd.,Aesculus,"",glabra,,,"",Willd.,kew-2624506,TRUE,1.1,Accepted,Sapindaceae,Aesculus,"",glabra,"","",Willd.,kew-2624506,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus hippocastanum,Aesculus,"",hippocastanum,,,"","",kew-2624517,TRUE,1.1,Accepted,Sapindaceae,Aesculus,"",hippocastanum,"","",L.,kew-2624517,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aesculus turbinata Blume,Aesculus,"",turbinata,,,"",Blume,kew-2624593,TRUE,1.1,Accepted,Sapindaceae,Aesculus,"",turbinata,"","",Blume,kew-2624593,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aethusa cynapium,Aethusa,"",cynapium,,,"","",kew-2624785,TRUE,1.1,Accepted,Apiaceae,Aethusa,"",cynapium,"","",L.,kew-2624785,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agaricus bisporus var. albida,Agaricus,"",bisporus,,var.,albida,"","",TRUE,1.1,"","",Agaricus,"",bisporus,var.,albida,"","","",FALSE,FALSE,TRUE,2020-10-09,Genus
Agastache foeniculum O.Kuntze,Agastache,"",foeniculum,,,"",O.Kuntze,kew-4454,TRUE,1.1,Accepted,Lamiaceae,Agastache,"",foeniculum,"","",(Pursh) Kuntze,kew-4454,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave americana,Agave,"",americana,,,"","",kew-293578,TRUE,1.1,Accepted,Asparagaceae,Agave,"",americana,"","",L.,kew-293578,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave decipiens Bak.,Agave,"",decipiens,,,"",Bak.,kew-293746,TRUE,1.1,Accepted,Asparagaceae,Agave,"",decipiens,"","",Baker,kew-293746,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave deserti Engelm.,Agave,"",deserti,,,"",Engelm.,kew-293754,TRUE,1.1,Accepted,Asparagaceae,Agave,"",deserti,"","",Engelm.,kew-293754,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave franzosinii Bak.,Agave,"",franzosinii,,,"",Bak.,kew-293825,TRUE,1.1,Synonym,Asparagaceae,Agave,"",beauleriana,"","",Jacobi,kew-293634,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave lecheguilla Torr.,Agave,"",lecheguilla,,,"",Torr.,kew-293940,TRUE,1.1,Accepted,Asparagaceae,Agave,"",lechuguilla,"","",Torr.,kew-293940,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Agave parryi Engelm.,Agave,"",parryi,,,"",Engelm.,kew-294071,TRUE,1.1,Accepted,Asparagaceae,Agave,"",parryi,"","",Engelm.,kew-294071,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave scheuermaniana Trel.,Agave,"",scheuermaniana,,,"",Trel.,kew-294187,TRUE,1.1,Synonym,Asparagaceae,Agave,"",karatto,"","",Mill.,kew-293917,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agave sisalana Perrine,Agave,"",sisalana,,,"",Perrine,kew-294215,TRUE,1.1,Accepted,Asparagaceae,Agave,"",sisalana,"","",Perrine,kew-294215,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aglaonema costatum N.E.Br.,Aglaonema,"",costatum,,,"",N.E.Br.,kew-4625,TRUE,1.1,Accepted,Araceae,Aglaonema,"",costatum,"","",N.E.Br.,kew-4625,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrimonia eupatoria,Agrimonia,"",eupatoria,,,"","",rjp-408,TRUE,1.1,Accepted,Rosaceae,Agrimonia,"",eupatoria,"","",L.,rjp-408,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrimonia odorata,Agrimonia,"",odorata,,,"","",rjp-1000291,TRUE,1.1,Synonym,Rosaceae,Agrimonia,"",eupatoria,subsp.,grandis,(Andrz. ex C.A.Mey.) Bornm.,rjp-2689,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron caninum,Agropyron,"",caninum,,,"","",kew-388243,TRUE,1.1,Synonym,Poaceae,Elymus,"",caninus,"","",(L.) L.,kew-410994,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron cristatum,Agropyron,"",cristatum,,,"","",kew-388313,TRUE,1.1,Accepted,Poaceae,Agropyron,"",cristatum,"","",(L.) Gaertn.,kew-388313,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron dasystachum Scribn.,Agropyron,"",dasystachum,,,"",Scribn.,kew-388374,TRUE,1.1,Synonym,Poaceae,Elymus,"",lanceolatus,"","",(Scribn. & J.G.Sm.) Gould,kew-411304,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Agropyron fragile ssp. sibiricum,Agropyron,"",fragile,,ssp.,sibiricum,"",kew-388439,TRUE,1.1,Synonym,Poaceae,Agropyron,"",fragile,"","",(Roth) P.Candargy,kew-388438,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron junceiforme,Agropyron,"",junceiforme,,,"","",kew-388528,TRUE,1.1,Synonym,Poaceae,Elymus,"",farctus,"","",(Viv.) Runemark ex Melderis,kew-411142,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron pungens,Agropyron,"",pungens,,,"","",tro-25501289,TRUE,1.1,Synonym,Poaceae,Elymus,"",pungens,"","",(Pers.) Melderis,kew-411486,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron repens,Agropyron,"",repens,,,"","",kew-388761,TRUE,1.1,Synonym,Poaceae,Elymus,"",repens,"","",(L.) Gould,kew-411505,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron riparium Scribn. & J.G.Sm.,Agropyron,"",riparium,,,"",Scribn. & J.G.Sm.,kew-388819,TRUE,1.1,Synonym,Poaceae,Elymus,"",lanceolatus,"","",(Scribn. & J.G.Sm.) Gould,kew-411304,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron smithii Rydb.,Agropyron,"",smithii,,,"",Rydb.,kew-388870,TRUE,1.1,Synonym,Poaceae,Elymus,"",smithii,"","",(Rydb.) Gould,kew-411583,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron spicatum Scribn. & J.G.Sm.,Agropyron,"",spicatum,,,"",Scribn. & J.G.Sm.,kew-388877,TRUE,1.1,Synonym,Poaceae,Elymus,"",spicatus,"","",(Pursh) Gould,kew-411587,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron spicatum Scribn. & J.G.Sm. var. inerme,Agropyron,"",spicatum,,var.,inerme,Scribn. & J.G.Sm.,kew-388881,TRUE,1.1,Synonym,Poaceae,Elymus,"",spicatus,"","",(Pursh) Gould,kew-411587,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agropyron subsecundum Hitchcock,Agropyron,"",subsecundum,,,"",Hitchcock,kew-388908,TRUE,1.1,Synonym,Poaceae,Elymus,"",trachycaulus,"","",(Link) Gould ex Shinners,kew-411630,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostemma githago,Agrostemma,"",githago,,,"","",kew-2626726,TRUE,1.1,Accepted,Caryophyllaceae,Agrostemma,"",githago,"","",L.,kew-2626726,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis canina,Agrostis,"",canina,,,"","",kew-389335,TRUE,1.1,Accepted,Poaceae,Agrostis,"",canina,"","",L.,kew-389335,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis capillaris,Agrostis,"",capillaris,,,"","",kew-387729,TRUE,1.1,Accepted,Poaceae,Agrostis,"",capillaris,"","",L.,kew-387729,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis curtisii,Agrostis,"",curtisii,,,"","",kew-389458,TRUE,1.1,Accepted,Poaceae,Agrostis,"",curtisii,"","",Kerguélen,kew-389458,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis other species,Agrostis,"",other,,,species,"","",FALSE,1.1,"","",Agrostis,"",other,,species,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Agrostis setacea,Agrostis,"",setacea,,,"","",kew-469232,TRUE,1.1,Synonym,Poaceae,Agrostis,"",rupestris,"","",All.,kew-390243,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis spp.,Agrostis,"",spp.,,,"","","",FALSE,1.1,"","",Agrostis,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Agrostis stolonifera,Agrostis,"",stolonifera,,,"","",kew-390383,TRUE,1.1,Accepted,Poaceae,Agrostis,"",stolonifera,"","",L.,kew-390383,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostis tenerum,Agrostis,"",tenerum,,,"","","",FALSE,1.1,"","",Agrostis,"",tenerum,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Agrostis tenuis,Agrostis,"",tenuis,,,"","",kew-469239,TRUE,1.1,Synonym,Poaceae,Agrostis,"",capillaris,"","",L.,kew-387729,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Agrostistachys longifolia Kurz.,Agrostistachys,"",longifolia,,,"",Kurz.,kew-4822,TRUE,1.1,Synonym,Euphorbiaceae,Agrostistachys,"",indica,"","",Dalzell,kew-4811,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Ailanthus altissima,Ailanthus,"",altissima,,,"","",kew-2626815,TRUE,1.1,Accepted,Simaroubaceae,Ailanthus,"",altissima,"","",(Mill.) Swingle,kew-2626815,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aira caryophyllea,Aira,"",caryophyllea,,,"","",kew-390804,TRUE,1.1,Accepted,Poaceae,Aira,"",caryophyllea,"","",L.,kew-390804,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aira other species,Aira,"",other,,,species,"","",FALSE,1.1,"","",Aira,"",other,,species,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Aira praecox,Aira,"",praecox,,,"","",kew-391043,TRUE,1.1,Accepted,Poaceae,Aira,"",praecox,"","",L.,kew-391043,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Ajuga genevensis,Ajuga,"",genevensis,,,"","",kew-5266,TRUE,1.1,Accepted,Lamiaceae,Ajuga,"",genevensis,"","",L.,kew-5266,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Ajuga pyramidalis,Ajuga,"",pyramidalis,,,"","",kew-5370,TRUE,1.1,Accepted,Lamiaceae,Ajuga,"",pyramidalis,"","",L.,kew-5370,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Ajuga reptans,Ajuga,"",reptans,,,"","",kew-5385,TRUE,1.1,Accepted,Lamiaceae,Ajuga,"",reptans,"","",L.,kew-5385,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Ajuga reptans L.,Ajuga,"",reptans,,,"",L.,kew-5385,TRUE,1.1,Accepted,Lamiaceae,Ajuga,"",reptans,"","",L.,kew-5385,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Albatrellus cristatus Kotl. & Pouz.,"","",cristatus,,,"",Kotl. & Pouz.,"",FALSE,1.1,"","",Albatrellus,"",cristatus,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Albatrellus ovinus Kotl. & Pouz.,"","",ovinus,,,"",Kotl. & Pouz.,"",FALSE,1.1,"","",Albatrellus,"",ovinus,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Albizia distachya Macbr.,Albizia,"",distachya,,,"",Macbr.,ild-307,TRUE,1.1,Synonym,Leguminosae,Paraserianthes,"",lophantha,"","",(Willd.) I.C.Nielsen,ild-30230,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Albizia lebbeck Benth.,Albizia,"",lebbeck,,,"",Benth.,ild-303,TRUE,1.1,Accepted,Leguminosae,Albizia,"",lebbeck,"","",(L.) Benth.,ild-303,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Albizia moluccana Miq.,Albizia,"",moluccana,,,"",Miq.,ild-39484,TRUE,1.1,Synonym,Leguminosae,Falcataria,"",moluccana,"","",(Miq.) Barneby & J.W.Grimes,ild-42690,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alcea ficifolia,Alcea,"",ficifolia,,,"","",kew-2627647,TRUE,1.1,Synonym,Malvaceae,Alcea,"",rosea,subsp.,ficifolia,(L.) Govaerts,kew-2627711,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alcea rosea,Alcea,"",rosea,,,"","",kew-2627710,TRUE,1.1,Accepted,Malvaceae,Alcea,"",rosea,"","",L.,kew-2627710,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alchemilla alpina,Alchemilla,"",alpina,,,"","",rjp-28,TRUE,1.1,Accepted,Rosaceae,Alchemilla,"",alpina,"","",L.,rjp-28,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alchemilla glabra,Alchemilla,"",glabra,,,"","",rjp-1095,TRUE,1.1,Accepted,Rosaceae,Alchemilla,"",glabra,"","",Neygenf.,rjp-1095,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alchemilla spp.,Alchemilla,"",spp.,,,"","","",FALSE,1.1,"","",Alchemilla,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Alchemilla vulgaris,Alchemilla,"",vulgaris,,,"","",rjp-10639,TRUE,1.1,Synonym,Rosaceae,Alchemilla,"",xanthochlora,"","",Rothm.,rjp-1211,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alchemilla xanthochlora,Alchemilla,"",xanthochlora,,,"","",rjp-1211,TRUE,1.1,Accepted,Rosaceae,Alchemilla,"",xanthochlora,"","",Rothm.,rjp-1211,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aleurites fordii Hemsl.,Aleurites,"",fordii,,,"",Hemsl.,kew-5925,TRUE,1.1,Synonym,Euphorbiaceae,Vernicia,"",fordii,"","",(Hemsl.) Airy Shaw,kew-212845,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aleurites moluccana Willd.,Aleurites,"",moluccana,,,"",Willd.,kew-5934,TRUE,1.1,Accepted,Euphorbiaceae,Aleurites,"",moluccanus,"","",(L.) Willd.,kew-5934,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Aleurites montana E.H.Wils.,Aleurites,"",montana,,,"",E.H.Wils.,kew-5941,TRUE,1.1,Synonym,Euphorbiaceae,Vernicia,"",montana,"","",Lour.,kew-212846,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Alisma plantago-aquatica,Alisma,"",plantago-aquatica,,,"","",kew-294841,TRUE,1.1,Accepted,Alismataceae,Alisma,"",plantago-aquatica,"","",L.,kew-294841,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allamanda cathartica L.,Allamanda,"",cathartica,,,"",L.,kew-6157,TRUE,1.1,Accepted,Apocynaceae,Allamanda,"",cathartica,"","",L.,kew-6157,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allamanda cathartica L. var. grandiflora,Allamanda,"",cathartica,,var.,grandiflora,L.,kew-6158,TRUE,1.1,Synonym,Apocynaceae,Allamanda,"",cathartica,"","",L.,kew-6157,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alliaria officinale,Alliaria,"",officinale,,,"","",kew-2628673,TRUE,1.1,Synonym,Brassicaceae,Alliaria,"",petiolata,"","",(M.Bieb.) Cavara & Grande,kew-2628680,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Alliaria petiolata,Alliaria,"",petiolata,,,"","",kew-2628680,TRUE,1.1,Accepted,Brassicaceae,Alliaria,"",petiolata,"","",(M.Bieb.) Cavara & Grande,kew-2628680,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alliaria spp.,Alliaria,"",spp.,,,"","","",FALSE,1.1,"","",Alliaria,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Allium cepa,Allium,"",cepa,,,"","",kew-295261,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",cepa,"","",L.,kew-295261,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium fistulosum,Allium,"",fistulosum,,,"","",kew-295569,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",fistulosum,"","",L.,kew-295569,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium porrum,Allium,"",porrum,,,"","",kew-296308,TRUE,1.1,Synonym,Amaryllidaceae,Allium,"",ampeloprasum,"","",L.,kew-294972,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium roseum,Allium,"",roseum,,,"","",kew-296421,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",roseum,"","",L.,kew-296421,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium sativum,Allium,"",sativum,,,"","",kew-296499,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",sativum,"","",L.,kew-296499,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium schoenoprasum,Allium,"",schoenoprasum,,,"","",kew-296525,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",schoenoprasum,"","",L.,kew-296525,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium schoenoprasum ssp. sibiricum,Allium,"",schoenoprasum,,ssp.,sibiricum,"",kew-342682,TRUE,1.1,Synonym,Amaryllidaceae,Allium,"",schoenoprasum,"","",L.,kew-296525,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Allium ursinum,Allium,"",ursinum,,,"","",kew-296893,TRUE,1.1,Accepted,Amaryllidaceae,Allium,"",ursinum,"","",L.,kew-296893,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus cordata,Alnus,"",cordata,,,"","",kew-6294,TRUE,1.1,Accepted,Betulaceae,Alnus,"",cordata,"","",(Loisel.) Duby,kew-6294,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus glutinosa,Alnus,"",glutinosa,,,"","",kew-6364,TRUE,1.1,Accepted,Betulaceae,Alnus,"",glutinosa,"","",(L.) Gaertn.,kew-6364,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus glutinosa X incana,Alnus,×,glutinosa,,,incana,"",kew-377141,TRUE,1.1,Synonym,Betulaceae,Alnus,"",incana,"","",(L.) Moench,kew-6417,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus hirsuta Rupr.,Alnus,"",hirsuta,,,"",Rupr.,kew-6410,TRUE,1.1,Accepted,Betulaceae,Alnus,"",hirsuta,"","",(Spach) Rupr.,kew-6410,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus incana,Alnus,"",incana,,,"","",kew-6417,TRUE,1.1,Accepted,Betulaceae,Alnus,"",incana,"","",(L.) Moench,kew-6417,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus japonica Steud.,Alnus,"",japonica,,,"",Steud.,kew-6471,TRUE,1.1,Accepted,Betulaceae,Alnus,"",japonica,"","",(Thunb.) Steud.,kew-6471,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus oregona Nutt.,Alnus,"",oregona,,,"",Nutt.,kew-6550,TRUE,1.1,Synonym,Betulaceae,Alnus,"",rubra,"","",Bong.,kew-6584,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Alnus other species,Alnus,"",other,,,species,"","",FALSE,1.1,"","",Alnus,"",other,,species,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Alnus rugosa var. americana,Alnus,"",rugosa,,var.,americana,"",kew-6591,TRUE,1.1,Synonym,Betulaceae,Alnus,"",incana,subsp.,rugosa,(Du Roi) R.T.Clausen,kew-6448,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus subcordata C.A.Mey.,Alnus,"",subcordata,,,"",C.A.Mey.,kew-6633,TRUE,1.1,Accepted,Betulaceae,Alnus,"",subcordata,"","",C.A.Mey.,kew-6633,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alnus viridis,Alnus,"",viridis,,,"","",kew-6654,TRUE,1.1,Synonym,Betulaceae,Alnus,"",alnobetula,"","",(Ehrh.) K.Koch,kew-6257,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aloe arborescens,Aloe,"",arborescens,,,"","",kew-297073,TRUE,1.1,Accepted,Xanthorrhoeaceae,Aloe,"",arborescens,"","",Mill.,kew-297073,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aloe dichotoma Masson,Aloe,"",dichotoma,,,"",Masson,kew-297319,TRUE,1.1,Accepted,Xanthorrhoeaceae,Aloe,"",dichotoma,"","",Masson,kew-297319,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Aloe variegata L.,Aloe,"",variegata,,,"",L.,kew-298109,TRUE,1.1,Accepted,Xanthorrhoeaceae,Aloe,"",variegata,"","",L.,kew-298109,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alopecurus aequalis,Alopecurus,"",aequalis,,,"","",kew-391253,TRUE,1.1,Accepted,Poaceae,Alopecurus,"",aequalis,"","",Sobol.,kew-391253,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alopecurus geniculatus,Alopecurus,"",geniculatus,,,"","",kew-391395,TRUE,1.1,Accepted,Poaceae,Alopecurus,"",geniculatus,"","",L.,kew-391395,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alopecurus myosuroides,Alopecurus,"",myosuroides,,,"","",kew-391472,TRUE,1.1,Accepted,Poaceae,Alopecurus,"",myosuroides,"","",Huds.,kew-391472,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alopecurus pratensis,Alopecurus,"",pratensis,,,"","",kew-391506,TRUE,1.1,Accepted,Poaceae,Alopecurus,"",pratensis,"","",L.,kew-391506,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alpinia rafflesiana Wallich ex Bak.,Alpinia,"",rafflesiana,,,"",Wallich ex Bak.,kew-219003,TRUE,1.1,Accepted,Zingiberaceae,Alpinia,"",rafflesiana,"","",Wall. ex Baker,kew-219003,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alpinia zerumbet B.L.Burtt & R.M.Sm.,Alpinia,"",zerumbet,,,"",B.L.Burtt & R.M.Sm.,kew-219119,TRUE,1.1,Accepted,Zingiberaceae,Alpinia,"",zerumbet,"","",(Pers.) B.L.Burtt & R.M.Sm.,kew-219119,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alstonia scholaris R.Br.,Alstonia,"",scholaris,,,"",R.Br.,tro-50185720,TRUE,1.1,Accepted,Apocynaceae,Alstonia,"",scholaris,"","",(L.) R. Br.,tro-50185720,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alternanthera ficoidea R.Br. ex Roem. & Schult.,Alternanthera,"",ficoidea,,,"",R.Br. ex Roem. & Schult.,kew-2631162,TRUE,1.1,Accepted,Amaranthaceae,Alternanthera,"",ficoidea,"","",(L.) Sm.,kew-2631162,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Althaea officinalis,Althaea,"",officinalis,,,"","",kew-2631597,TRUE,1.1,Accepted,Malvaceae,Althaea,"",officinalis,"","",L.,kew-2631597,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Althaea rosea,Althaea,"",rosea,,,"","",kew-2631617,TRUE,1.1,Synonym,Malvaceae,Alcea,"",rosea,"","",L.,kew-2627710,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Althaea spp.,Althaea,"",spp.,,,"","","",FALSE,1.1,"","",Althaea,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Alyssum alyssoides,Alyssum,"",alyssoides,,,"","",kew-2631899,TRUE,1.1,Accepted,Brassicaceae,Alyssum,"",alyssoides,"","",(L.) L.,kew-2631899,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alyssum montanum,Alyssum,"",montanum,,,"","",kew-2632304,TRUE,1.1,Accepted,Brassicaceae,Alyssum,"",montanum,"","",L.,kew-2632304,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alyssum saxatile,Alyssum,"",saxatile,,,"","",kew-2632480,TRUE,1.1,Synonym,Brassicaceae,Aurinia,"",saxatilis,"","",(L.) Desv.,kew-2666583,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Alyssum spp.,Alyssum,"",spp.,,,"","","",FALSE,1.1,"","",Alyssum,"",spp.,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
