Date,Category,Commendation,Camera,Lens,FocalLength,ShutterSpeed,Aperture,ISO
2011,Animals in their Environment,Runner-up,Nikon D700,24-70mm f2.8 lens,70mm,1/6sec,f7.1,-
2011,Animals in their Environment,Specially commended,Canon EOS-1Ds Mark III,24-70mm f2.8 lens,70mm,1/320sec,f11,-
2011,Animals in their Environment,Highly commended,Canon EOS-1D Mark IV,500mm f4 lens,500mm,1/800sec,f6.3,-
2011,Animals in their Environment,Highly commended,Nikon D700,300mm f2.8 lens,300mm,1/600sec,f2.8,-
2011,Animals in their Environment,Highly commended,Canon EOS 5D Mark II,16-35mm f2.8 lens,35mm,-,f13,-
2011,Animals in their Environment,Highly commended,Canon EOS 5D Mark II,EF 17-40mm f4 lens,40mm,1/100sec,f5,ISO500
2011,Animals in their Environment,Highly commended,Canon EOS 5D Mark II,EF 17-40mm f4 lens,40mm,1/80sec,f4,-
2011,Animal Portraits,Winner,Nikon D700,70-200mm f2.8 lens,200mm,-,f18,-
2011,Animal Portraits,Runner-up,Canon EOS 5D Mark II,17-40mm f4 lens,40mm,1/60sec,f7.1,-
2011,Animal Portraits,Specially commended,Nikon D3,24-70mm lens,70mm,1/320sec,f16,-
2011,Animal Portraits,Highly commended,Canon EOS-1D Mark II N,500mm f4 lens,500mm,1/200sec,f5.6,-
2011,Animal Portraits,Highly commended,Nikon D300S,Tokina 10-17mm f3.5-4.5 lens,17mm,1/320sec,f16,ISO500
2011,Animal Portraits,Highly commended,Nikon D300,120-400mm lens , 400mm,1/500sec,f5.6,-
2011,Animal Portraits,Highly commended,Canon EOS-1D Mark III,600mm f4 lens,600mm,1/1600sec,f13,-
2011,Animal Portraits,Highly commended,Nikon F90,400mm lens,400mm,1/125sec,f4,-
2011,Behaviour: Birds,Winner,Canon EOS 50D,500mm f4 lens,500mm,1/500sec,f5(+1.7e/v),-
2011,Behaviour: Birds,Runner-up,Canon EOS-1D Mark IV,70-200mm f2.8 lens , 115mm,1/6sec,f14,-
2011,Behaviour: Birds,Specially commended,Canon EOS-1D Mark IV,500mm f4 lens,500mm,1/2500sec,f5.6,-
2011,Behaviour: Birds,Highly commended,Canon EOS-1D,300mm f2.8 lens,300mm,1/45sec,f8,-
2011,Behaviour: Birds,Highly commended,Canon EOS-1D Mark 4,500mm f4 IS lens,500mm,1/5000sec,f10(-1.7e/v),-
2011,Behaviour: Birds,Highly commended,Nikon D700,200-400mm lens , 400mm,1/2500sec,f5.6,-
2011,Behaviour: Birds,Highly commended,Nikon D3S,500mm f4 lens,500mm,1/3200sec,f8,-
2011,Behaviour: Birds,Highly commended,Canon EOS 40D,500mm f4 lens,500mm,1/400sec,f6.3,-
2011,Behaviour: Birds,Highly commended,Nikon D3S,400mm f2.8 lens,400mm,1/800sec,f5.6,-
2011,Behaviour: Birds,Highly commended,Canon EOS-1Ds,15mm f2.8 lens,15mm,1/160sec,f18,ISO640
2011,Behaviour: Cold Blooded Animals,Highly commended,Nikon D300,28-105mm lens,105mm,1/250sec,f16,ISO200
2011,Behaviour: Cold Blooded Animals,Highly commended,Canon EOS 5D,Sigma 14mm f2.8 HSM lens,14mm,1/160sec,f20,ISO200
2011,Behaviour: Cold Blooded Animals,Highly commended,Canon EOS 5D,MP-E 65mm lens,65mm,1/200sec,f10,ISO200
2011,Behaviour: Cold Blooded Animals,Highly commended,Nikon D200,12-24mm lens , 19mm,1/100sec,f7.1,-
2011,Behaviour: Cold Blooded Animals,Highly commended,Canon EOS 40D,100mm 2.8 lens,100mm,1/3sec,f11,ISO100
2011,Behaviour: Mammals,Winner,Nikon D2X,10.5mm f2.8 fisheye lens,5mm,1/320sec,f12,-
2011,Behaviour: Mammals,Runner-up,Canon EOS 5D,15mm fisheye lens,15mm,1/200sec,f9,-
2011,Behaviour: Mammals,Highly commended,Nikon D3S,70-200mm f2.8 lens,200mm,1/3200sec,f4,-
2011,Behaviour: Mammals,Highly commended,Nikon D3,200-400mm f4 lens,400mm,1/500sec,f4(-1.3e/v),-
2011,Behaviour: Mammals,Highly commended,Canon EOS-1D Mark IV,70-200mm lens,200mm,1/640sec,f4(-0.3e/v),-
2011,Behaviour: Mammals,Highly commended,Nikon D700,500mm f4 lens,500mm,1/2000sec,f8,-
2011,Botanical Realms,Winner,Nikon D700,Meier Görlitz Trioplan 100mm f2.8 lens,100mm,1/50sec,f2.8,-
2011,Botanical Realms,Runner-up,Nikon D300,70-200mm f2.8 lens,200mm,1/10sec,f16(-1.0e/v),-
2011,Botanical Realms,Specially commended,Canon EOS 5D Mark II,70-200mm f2.8 lens,200mm,1/160sec,f11,-
2011,Botanical Realms,Highly commended,Nikon D200,105mm f2.8 lens,105mm,1/250sec,f3.3,-
2011,Botanical Realms,Highly commended,Canon EOS 5D Mark II,24-70mm f2.8 lens,70mm,1/2sec,f13(-0.3e/v),-
2011,Underwater Worlds,Winner,Canon 1Ds II,16-35mm lens,35mm,1/160,f6.3,-
2011,Underwater Worlds,Runner-up,Canon 1Ds III,16-35mm lens,35mm,1/250sec,f10,-
2011,Underwater Worlds,Specially commended,Canon EOS 7D,Tokina 10-17mm lens , 13mm,1/100sec,f8,-
2011,Underwater Worlds,Highly commended,Canon EOS 5D,16-35mm lens,35mm,1/125sec,f4,-
2011,Underwater Worlds,Highly commended,Nikon D700,16mm f2.8 lens,16mm,1/10sec,f11,ISO640
2011,Underwater Worlds,Highly commended,Nikon D700,16mm f2.8 lens,16mm,1/125sec,f6.3,-
2011,Underwater Worlds,Highly commended,Canon EOS 7D,Tokina 10-17mm lens,17mm,1/250sec,f9,ISO160
2011,Underwater Worlds,Highly commended,Canon 500D,10-22mm lens,22mm,1/64sec,f11,ISO100
2011,Wildscapes,Winner,Nikon D3 modified with Baader IR cut filter,24mm f1.4 lens,24mm,-,f1.8,-
2011,Wildscapes,Runner-up,Canon EOS 500D,18-55mm lens,55mm,-,f8,-
2011,Wildscapes,Specially commended,Canon EOS 5D Mark II,400mm f5.6 lens,400mm,1/800sec,f8(-0.3e/v),-
2011,Wildscapes,Specially commended,Nikon D3S,24-70mm f2.8 lens,70mm,-,f2.8,ISO2500
2011,Wildscapes,Highly commended,Nikon D3,14-24mm f2.8 lens,24mm,1/5000sec,f6.3(-1.3e/v),-
2011,Wildscapes,Highly commended,Nikon D700,500mm f4 lens,500mm,1/160sec,f7.1,-
2011,Wildscapes,Highly commended,Canon EOS-1Ds Mark III,70-200mm f2.8 lens,200mm,1/20sec,f8,-
2011,Wildscapes,Highly commended,Nikon D3S,14-24mm f2.8 lens , 14mm,-,f2.8,-
2011,Urban Wildlife,Winner,Canon EOS-1D Mark IV,EF 24-105mm lens , 35mm,1/200sec,f14,-
2011,Urban Wildlife,Runner-up,Nikon D700,70-200mm f2.8 lens,200mm,1/1000sec,f16,-
2011,Urban Wildlife,Highly commended,Nikon D300,Sigma 120-400mm f4.5-5.6 lens,400mm,1/1250sec,f7.1,-
2011,Urban Wildlife,Highly commended,Nikon D3S,Sigma 15mm f2.8 lens,15mm,-,f10,ISO400
2011,Nature in Black and White,Winner,Nikon D2Xs,600mm lens,600mm,1/350sec,f8,-
2011,Nature in Black and White,Runner-up,Nikon D90,70-300mm lens,300mm,1/500sec,f8,-
2011,Nature in Black and White,Specially commended,Nikon D700,200-400mm lens,400mm,1/3000sec,f4,-
2011,Nature in Black and White,Highly commended,Canon EOS 5D,300mm f2.8 lens,300mm,1/80sec,f5.6,-
2011,Nature in Black and White,Highly commended,Nikon D3,600mm lens,600mm,1/1000sec,f7.1,-
2011,Nature in Black and White,Highly commended,Nikon D300,12-24mm lens,24mm,1/6sec,f22,-
2011,Nature in Black and White,Highly commended,Nikon D700,70-200mm f2.8 lens,200mm,1/60sec,f8,-
2011,Nature in Black and White,Highly commended,Nikon D3X,200-400mm f4 lens,400mm,1/320sec,f7.1,-
2011,Creative Visions,Winner,Nikon D700,24-70mm lens,70mm,1/320sec,f16,-
2011,Creative Visions,Joint runner-up,Nikon D3S,600mm f4 lens,600mm,1/8sec,f13,-
2011,Creative Visions,Joint runner-up,Nikon D3S,200-400mm f4 lens,400mm,1/2500sec,f8,-
2011,Creative Visions,Specially commended,Canon EOS-1D Mark III,600mm f4 lens,600mm,1/1600sec,f13,-
2011,Creative Visions,Highly commended,Pentax K10D,Tamron SP 90mm f2.8 macro lens,90mm,1/10sec,f25,-
2011,Creative Visions,Highly commended,Nikon D3X,28-300mm f3.5-5.6 lens,300mm,-,f20,-
2011,Creative Visions,Highly commended,Canon EOS-1D Mark IV,800mm lens,800mm,1/640sec,f6.3(+2.3e/v),-
2011,Creative Visions,Highly commended,Nikon D3S,400mm f2.8 lens,400mm,1/250sec,f4,-
2011,Eric Hosking Portfolio Award,Winner,Nikon D300S,Tokina 10-17mm f3.5-4.5 lens,17mm,1/160sec,f16,ISO500
2011,Eric Hosking Portfolio Award,Winner,Nikon D700,28-300mm lens,300mm,1/4sec,f9,ISO100
2011,Eric Hosking Portfolio Award,Winner,Nikon D700,28-300mm lens,300mm,1/30sec,f13,ISO100
2011,Eric Hosking Portfolio Award,Winner,Nikon D700,28-300mm lens,300mm,1/160sec,f9,ISO250
2011,Eric Hosking Portfolio Award,Winner,Nikon D700,28-300mm lens,300mm,1/1000sec,f4,-
2011,Eric Hosking Portfolio Award,Winner,Nikon D700,28-105mm lens,105mm,1/250sec,f13,ISO200
2011,Gerald Durrell Award for Endangered Species,Winner,Nikon D300S,500mm f4 lens,500mm,1/1600sec,f8,-
2011,Gerald Durrell Award for Endangered Species,Runner-up,Canon EOS-1Ds Mark III,400mm f2.8 lens,400mm,1/200sec,f2.8,-
2011,Gerald Durrell Award for Endangered Species,Highly commended,Nikon D300,300mm f2.8 lens,300mm,1/250sec,f4.8,ISO320
2011,Wildlife Photojournalist Story Award,Winner,Canon EOS 5D Mark II,24-70mm f2.8 , 54mm,1/1000sec,f4(-0.7e/v),-
2011,Wildlife Photojournalist Story Award,Winner,Canon EOS 5D Mark II,100-400mm lens , 350mm,1/1250sec,f6.3(-0.7e/v),-
2011,Wildlife Photojournalist Story Award,Winner,Canon EOS 5D Mark II,35mm f1.4 lens , 35mm,1/1000sec,f5.6(-0.7e/v),-
2011,Wildlife Photojournalist Story Award,Winner,Canon EOS 5D Mark II,100-400mm lens , 170mm,1/800sec,f5,-
2011,Wildlife Photojournalist Story Award,Winner,Canon EOS 5D Mark II,24-70mm f2.8 lens , 51mm,1/1000sec,f2.8,-
2011,Wildlife Photojournalist Story Award,Adult Grand Title Winner 2011,Canon EOS 5D Mark II,35mm f1.4 lens , 35mm,1/30sec,f4(-0.7e/v),-
2011,10 Years and Under,Winner,Nikon D300,105mm f2.8 lens,105mm,1/80sec,f5.6,ISO400
2011,10 Years and Under,Runner-up,Canon EOS 40D,300mm f4 lens,300mm,1/500sec,f7.1,ISO400
2011,10 Years and Under,Highly commended,Nikon D300,70-200mm f2.8 lens,200mm,1/1000sec,f4,ISO400
2011,11-14 Years,Young Grand Title Winner 2011,Canon EOS 40D,400mm f5.6 lens,400mm,1/800sec,f5.6(-1.3e/v),-
2011,11-14 Years,Runner-up,Canon EOS 7D,300mm f2.8 lens,300mm,1/1600sec,f6.3,-
2011,11-14 Years,Specially commended,Nikon D90,500mm f4 lens,500mm,1/350sec,f11,-
2011,11-14 Years,Highly commended,Nikon D700,AF-S 300mm f2.8 lens,300mm,1/5000sec,f5.6,-
2011,11-14 Years,Highly commended,Canon EOS 5D Mark II,500mm f4 lens,500mm,1/200sec,f7.1(-0.3e/v),ISO400
2011,11-14 Years,Highly commended,Canon EOS 7D,70-200mm f2.8 lens,200mm,1/1600sec,f8,-
2011,11-14 Years,Highly commended,Nikon D300S,300mm f2.8 VR lens,300mm,1/800sec,f9(-0.3e/v),-
2011,15-17 Years,Winner,Nikon D5000,55-200mm f3.5-5.6 lens , 200mm,1/500sec,f5.6,-
2011,15-17 Years,Runner-up,Sony A350,Sigma 18-125mm f3.5-5.6 lens,125mm,1/4000sec,f9,-
2011,15-17 Years,Highly commended,Sony Alpha A200,Sigma 70-300mm f4-5.6 lens , 200mm,1/80sec,f5,-
2011,15-17 Years,Highly commended,Canon EOS 40D,300mm f4 lens,300mm,1/1000sec,f5.6(+1.3e/v),-
2011,15-17 Years,Highly commended,Canon EOS 400D,Sigma 70-300mm lens,300mm,1/6sec,f4,-
2010,Animals in their Environment,Winner,Nikon D300,16-85mm f3.5-5.6 lens,85mm,1/100sec,f8,ISO200
2010,Animals in their Environment,Runner-up,Nikon D3,24-70mm f2.8 lens,70mm,1/1000sec,f8,-
2010,Animals in their Environment,Highly commended,Nikon D700,300mm f2.8 lens,300mm,1/2000sec,f5.6,-
2010,Animals in their Environment,Highly commended,Nikon D300,18-70mm lens,70mm,1/100sec,f6.3,-
2010,Animals in their Environment,Highly commended,Nikon D3,500mm f4 lens,500mm,1/640sec,f6.3,-
2010,Animals in their Environment,Highly commended,Canon EOS 50D,10-22mm lens,22mm,1/8sec,f22,ISO100
2010,Animal Portraits,Winner,Canon EOS 40D,10-16mm f.2.8 lens,16mm,1/250sec,f13,-
2010,Animal Portraits,Runner-up,Canon EOS-1D Mark III,500mm lens,500mm,1/2000sec,f5.6,-
2010,Animal Portraits,Specially commended,Canon EOS 5D Mark II,400mm f5.6 lens,400mm,1/5sec,f5.6,-
2010,Animal Portraits,Highly commended,Nikon D3,14-24mm lens,24mm,1/200sec,f22,-
2010,Animal Portraits,Highly commended,Nikon D3s,70-200mm f2.8 lens,200mm,1/2500sec,f4,-
2010,Animal Portraits,Highly commended,Canon EOS 40D,100mm f2.8 lens,100mm,1/4sec,f8,-
2010,Animal Portraits,Highly commended,Canon EOS 40D,500mm f4 lens,500mm,1/500sec,f7.1,ISO250
2010,Behaviour: Birds,Winner,Canon EOS-1D Mark IV,500mm f4 lens,500mm,1/2500sec,f7,-
2010,Behaviour: Birds,Runner-up,Canon EOS-1D Mark III,500mm f4 lens,500mm,1/1000sec,f5.6,-
2010,Behaviour: Birds,Specially commended,Nikon D300,600mm f4 lens,600mm,1/800sec,f6.3(-1.7e/v),ISO200
2010,Behaviour: Birds,Highly commended,Canon EOS 5D Mark II,17mm f2.8 lens,17mm,1/60sec,-,ISO400
2010,Behaviour: Birds,Highly commended,Canon EOS 5D,500mm f4 lens,500mm,1/250sec,f5.6,ISO400
2010,Behaviour: Birds,Highly commended,Canon EOS-50D,EF 400mm f5.6 lens,400mm,1/1000sec,f5.6,-
2010,Behaviour: Cold Blooded Animals,Winner,Canon EOS-1Ds Mark II,15mm lens,15mm,1/60sec,f9,-
2010,Behaviour: Cold Blooded Animals,Runner-up,Nikon D3X,200-400mm f4 lens,400mm,1/800sec,f4.5,-
2010,Behaviour: Cold Blooded Animals,Highly commended,Canon 450D,MP-E 65mm lens,65mm,1/160sec,f10,-
2010,Behaviour: Cold Blooded Animals,Highly commended,Canon EOS 5D,EF 17-40mm f4 lens,40mm,1/40sec,f13,-
2010,Behaviour: Cold Blooded Animals,Highly commended,Nikon D300,17-55mm f2.8 lens , 17mm,1/125sec,f13,-
2010,Behaviour: Mammals,Winner,Nikon D700,500mm f4 lens,500mm,1/4000sec,f6.7,-
2010,Behaviour: Mammals,Runner-up,Nikon F100,600mm f5.6 lens,600mm,1/20sec,f5.6,-
2010,Behaviour: Mammals,Highly commended,Nikon D2x,500mm lens,500mm,1/500sec,f4,-
2010,Behaviour: Mammals,Highly commended,Nikon D700,600mm f4 lens,600mm,1/320sec,f4.5,-
2010,Behaviour: Mammals,Highly commended,Canon EOS 40D,Tamron 28-300mm lens,300mm,1/800sec,f10,-
2010,Behaviour: Mammals,Highly commended,Canon EOS-1D Mark III,EF 100-400mm f4.5-5.6 lens,400mm,1/13sec,f10(-1/3e/v),-
2010,Botanical Realms,Winner,Nikon D300,105mm f2.8 lens,105mm,1/10sec,f5.6(+0.3EV),-
2010,Botanical Realms,Runner-up,Canon EOS 5D Mark II,70-200mm lens,200mm,1/5sec,f16,-
2010,Botanical Realms,Specially commended,Nikon D3,24-70mm lens,70mm,-,f5.6,-
2010,Botanical Realms,Highly commended,Nikon D3,14-24mm f2.8 lens,24mm,-,f5,-
2010,Botanical Realms,Highly commended,Nikon D300,18-200mm VR lens,200mm,1/125sec,f11,-
2010,Botanical Realms,Highly commended,Canon EOS 5D Mark II,100mm f2.8 lens,100mm,1/30sec,f3.2,-
2010,Botanical Realms,Highly commended,Nikon D700,14-24mm f2.8 lens,24mm,-,f2.8,-
2010,Botanical Realms,Highly commended,Nikon D200,105mm f2.8 lens,105mm,1/5000sec,f3.3,-
2010,Underwater Worlds,Winner,Canon EOS 5D Mark II,15mm f2.8 fisheye lens,15mm,1/400sec,f4.5,-
2010,Underwater Worlds,Runner-up,Canon EOS 5D Mark II,EF 16-35mm f2.8 lens,35mm,1/85sec,f5.6,-
2010,Underwater Worlds,Highly commended,Canon EOS 5D Mark II,16-35mm f2.8 lens,35mm,1/200sec,f5.6,ISO400
2010,Underwater Worlds,Highly commended,Nikon D2x,Tokina AT-X 107 AF 10-17mm f3.5-4.5 lens,17mm,1/250sec,f5.3,ISO400
2010,Underwater Worlds,Highly commended,Nikon D3,16mm f2.8 lens,16mm,1/125sec,f16,ISO500
2010,Wildscapes,Winner,Nikon D3,24-70mm f2.8 lens,70mm,1/4sec,f11,-
2010,Wildscapes,Runner-up,Canon EOS-1Ds Mark III,16-35mm f2.8 lens,35mm,-,f11,-
2010,Wildscapes,Specially commended,Toyo Field 45 AII,Schneider 75mm f5.6 lens,75mm,-,f4.5,-
2010,Wildscapes,Highly commended,Canon EOS-1Ds Mark III,16-35mm f2.8 II lens,35mm,-,f2.8,ISO400
2010,Wildscapes,Highly commended,Canon 5D Mark II,500mm lens,500mm,-,f4,-
2010,Urban Wildlife,Highly commended,Nikon D2x,16mm f2.8 lens,16mm,1/1000sec,f9,-
2010,Urban Wildlife,Highly commended,Canon EOS-1Ds Mark III,16-35mm lens,35mm,1/20sec,f2.8,ISO1600
2010,Urban Wildlife,Highly commended,Nikon D3,70-200mm f2.8 VR lens,200mm,1/5sec,f6.3,-
2010,Urban Wildlife,Highly commended,Canon EOS 5D Mark II,EF 16-35mm f2.8 lens,35mm,1/160sec,f3.5,-
2010,Nature in Black and White,Winner,Nikon D3,70-200mm f2.8 lens,200mm,1/125sec,f22,-
2010,Nature in Black and White,Runner-up,Nikon D300,Sigma 70-200mm f2.8 lens,200mm,1/10sec,f7.1,-
2010,Nature in Black and White,Highly commended,Canon EOS-1D Mark III,EF 300mm f2.8 lens,300mm,1/100sec,f4,-
2010,Nature in Black and White,Highly commended,Canon EOS 7D,300mm f2.8 lens,300mm,1/2000sec,f11,-
2010,Nature in Black and White,Highly commended,Nikon D700,400mm f2.8 lens,400mm,1/250sec,f9,-
2010,Nature in Black and White,Highly commended,Canon EOS 1000D,18-55mm lens,55mm,1/250sec,f16,-
2010,Nature in Black and White,Highly commended,Nikon FE2,200mm fixed lens,200mm,1/8sec,f4,-
2010,Creative Visions,Winner,Nikon D3,70-200mm lens,200mm,1/3200sec,f4.5,-
2010,Creative Visions,Runner-up,Nikon D700,24-70mm f2.8 lens,70mm,-,f5.6,-
2010,Creative Visions,Specially commended,Canon EOS 5D Mark II,600mm f4 lens,600mm,1/180sec,f5.6,-
2010,Creative Visions,Highly commended,Nikon D3,24-70mm lens,70mm,-,f3.5,-
2010,Creative Visions,Highly commended,Nikon D300,Tamron 90mm lens,90mm,1/200sec,f5.6,-
2010,Creative Visions,Highly commended,Nikon D3,200mm lens,200mm,1/80sec,f5.6,ISO1250
2010,Creative Visions,Highly commended,Nikon D300,18-35mm lens,35mm,-,f29,-
2010,Eric Hosking Portfolio Award,Winner,Nikon D700,20mm f2.8 lens,20mm,-,f2.8,-
2010,Eric Hosking Portfolio Award,Winner,Nikon D300,Sigma 300-800mm f5.6 lens,800mm,1/4000sec,f8,-
2010,Eric Hosking Portfolio Award,Winner,Nikon D300,Tamron 10-17mm f3.5-4.5 lens,17mm,1/250sec,f16,ISO200
2010,Eric Hosking Portfolio Award,Winner,Nikon D700,300mm f2.8 lens,300mm,1/320sec,f2.8,ISO1600
2010,Eric Hosking Portfolio Award,Winner,Nikon D700,300mm f2.8 lens,300mm,1/2500sec,f5,-
2010,Eric Hosking Portfolio Award,Adult Grand Title Winner 2010,Nikon D700,105mm f2.8 lens,105mm,1/200sec,f10,-
2010,Gerald Durrell Award for Endangered Species,Winner,Nikon D3,200-400mm lens,400mm,1/1000sec,f4,-
2010,Gerald Durrell Award for Endangered Species,Highly commended,Canon EOS-1D Mark III,70-200mm f2.8 lens,200mm,1/2000sec,f10,-
2010,Gerald Durrell Award for Endangered Species,Highly commended,Canon EOS 5D,70-200mm f2.8 lens,200mm,1/125sec,f11,-
2010,Gerald Durrell Award for Endangered Species,Highly commended,Canon EOS 1D Mark III,400mm f2.8 lens,400mm,1/800sec,f4,-
2010,Gerald Durrell Award for Endangered Species,Highly commended,Nikon D300,80-400mm lens,400mm,1/60sec,f5.6,-
2010,Gerald Durrell Award for Endangered Species,Highly commended,Canon 5D Mark II,17-40mm f4 lens,40mm,1/200sec,f7.1,ISO200
2010,Gerald Durrell Award for Endangered Species,Highly commended,Nikon D3,80-200mm f2.8D lens,200mm,1/1250sec,f8,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D2x,Sigma 14mm f2.8 aspherical lens,14mm,1/60sec,f4,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D700,17-35mm f2.8 lens,35mm,1/60sec,f4.5,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D700,17-35mm f2.8 lens,35mm,1/80sec,f5.6,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D700,17-35mm f2.8 lens,35mm,1/80sec,f5.6,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D2x,17-35mm f2.8 lens,35mm,1/50sec,f3.2,-
2010,Wildlife Photojournalist Story Award,Winner,Nikon D2x,17-35mm f2.8 lens,35mm,1/50sec,f7.1,-
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D2X,14mm lens,14mm,1/60sec,f9,ISO250
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D3,14-24mm lens,24mm,1/30sec,f5.6,-
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D2X,16mm lens,16mm,1/160sec,f11,ISO320
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D2X,12-24mm lens,24mm,1/60sec,f9,-
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D2X,16mm lens,16mm,1/125sec,f9,ISO100
2010,Wildlife Photojournalist Story Award,Runner-up,Nikon D2X,16mm lens,16mm,1/60sec,f8,ISO100
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon D3,50mm f1.2 lens,50mm,-,f2.8,-
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon D3,70-200mm f2.8 lens,200mm,1/1250sec,f4,-
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon D3,17-35mm f2.8 lens,35mm,1/30sec,f2.8,-
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon F5,70-200mm f2.8 lens,200mm,1/125sec,f2.8,-
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon D3,85mm f1.4 lens,85mm,1/30sec,f4,-
2010,Wildlife Photojournalist Story Award,Specially commended,Nikon D3,17-35mm f2.8 lens,35mm,1/30sec,f2.8,-
2010,One Earth Award,Winner,Nikon D300,Tokina Fisheye 10-17mm f3.5-4.5 DX lens,17mm,1/160sec,f14,ISO200
2010,One Earth Award,Runner-up,Canon EOS 5D Mark II,100-400mm f4.5-5.6 lens,400mm,1/1000sec,f5.6,-
2010,One Earth Award,Specially commended,Canon EOS 5D,16-35MM f2.8L lens. 1/125 sec , f6.7, ISO 400.,-,-,-
2010,One Earth Award,Highly commended,Canon EOS 5D Mark II,24-105mm f4 lens,105mm,1/60sec,f5,-
2010,One Earth Award,Highly commended,Nikon D3,14-24mm f2.8 lens,24mm,1/125sec,f14,ISO200
2010,One Earth Award,Highly commended,Nikon D3,14-24mm f2.8 lens,24mm,1/160sec,f22(-0.3e/v),-
2010,One Earth Award,Highly commended,Nikon D2x,16mm lens,16mm,1/125sec,f11,-
2010,10 Years and Under,Winner,Nikon D3,70-200mm f2.8 lens , 200mm,1/500sec,f3.5,-
2010,10 Years and Under,Runner-up,Canon 20D,18-55mm lens,55mm,1/50sec,f5.6,-
2010,10 Years and Under,Highly commended,Nikon D300,500mm lens,500mm,1/1000sec,f5.6,ISO400
2010,10 Years and Under,Highly commended,Canon EOS 20D,100-300mm lens,300mm,1/500sec,f19,-
2010,10 Years and Under,Highly commended,Canon EOS 450D,70-200mm f4 lens,200mm,1/500sec,f6.3,-
2010,11-14 Years,Winner,Nikon D70,18-35mm f3.5-4.5 lens , 35mm,1/1600sec,f4.5,-
2010,11-14 Years,Runner-up,Canon EOS-1Ds Mark II,24-105mm lens,105mm,1/20sec,f4,-
2010,11-14 Years,Highly commended,Nikon D60,70-300mm lens,300mm,1/100sec,f11,-
2010,15-17 Years,Young Grand Title Winner 2010,Nikon D300,500mm f4 lens,500mm,1/500sec,f4,-
2010,15-17 Years,Runner-up,Nikon D80,80-200mm f2.8 lens,200mm,1/30sec,f11,-
2010,15-17 Years,Specially commended,Canon EOS 40D,18-55mm lens,55mm,-,f5.6,-
2010,15-17 Years,Highly commended,Nikon D300,500mm f4 lens,500mm,1/400sec,f5.6,-
2010,15-17 Years,Highly commended,Canon EOS 50D,300mm f2.8 lens,300mm,1/500sec,f8,-
2010,15-17 Years,Highly commended,Canon EOS 40D,Tamron 200-400mm f5.6 lens,400mm,1/60sec,f8,-
